,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,256,32640,255,34.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.158,0.000,0.000,0.000,148.801,118.862,1291.998,127.086,0.000,606.000,2.367,5.545,-0.000,171.000,0.000,0.000,0.000
1,256,32640,255,15.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.862,0.000,0.000,0.000,62.612,43.647,429.175,64.428,0.000,615.000,2.402,5.545,-0.000,177.000,0.000,0.000,0.000
2,256,32640,255,7.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.366,0.000,0.000,0.000,71.202,52.391,465.212,12.980,0.000,676.000,2.641,5.545,-0.000,165.000,0.000,0.000,0.000
3,256,32640,255,4.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.664,0.000,0.000,0.000,56.445,45.902,398.703,12.375,0.000,572.000,2.234,5.545,-0.000,174.000,0.000,0.000,0.000
4,256,32640,255,3.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.155,0.000,0.000,0.000,84.534,52.628,382.443,14.002,0.000,610.000,2.383,5.545,-0.000,184.000,0.000,0.000,0.000
5,256,32640,255,8.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.437,0.000,0.000,0.000,95.114,68.779,493.528,13.451,0.000,630.000,2.461,5.545,-0.000,193.000,0.000,0.000,0.000
6,256,32640,255,3.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.389,0.000,0.000,0.000,97.586,39.012,398.261,13.496,0.000,701.000,2.738,5.545,-0.000,214.000,0.000,0.000,0.000
7,256,32640,255,3.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,170.155,0.000,0.000,0.000,84.897,58.147,468.070,13.210,0.000,548.000,2.141,5.545,-0.000,172.000,0.000,0.000,0.000
8,256,32640,255,4.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.510,0.000,0.000,0.000,45.447,99.177,373.124,13.950,0.000,530.000,2.070,5.545,-0.000,184.000,0.000,0.000,0.000
9,256,32640,255,5.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.596,0.000,0.000,0.000,59.009,54.100,396.036,15.461,0.000,564.000,2.203,5.545,-0.000,162.000,0.000,0.000,0.000
10,256,32640,255,5.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.210,0.000,0.000,0.000,48.856,74.954,414.294,12.059,0.000,546.000,2.133,5.545,-0.000,169.000,0.000,0.000,0.000
11,256,32640,255,3.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.119,0.000,0.000,0.000,71.672,45.758,437.693,18.409,0.000,558.000,2.180,5.545,-0.000,169.000,0.000,0.000,0.000
12,256,32640,255,4.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.401,0.000,0.000,0.000,48.539,32.931,317.913,15.776,0.000,476.000,1.859,5.545,-0.000,160.000,0.000,0.000,0.000
13,256,32640,255,4.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.256,0.000,0.000,0.000,56.488,60.849,385.144,15.798,0.000,551.000,2.152,5.545,-0.000,168.000,0.000,0.000,0.000
14,256,32640,255,4.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.907,0.000,0.000,0.000,73.737,58.599,506.962,14.938,0.000,650.000,2.539,5.545,-0.000,186.000,0.000,0.000,0.000
15,256,32640,255,4.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.608,0.000,0.000,0.000,42.628,59.353,913.937,14.956,0.000,539.000,2.105,5.545,-0.000,158.000,0.000,0.000,0.000
16,256,32640,255,4.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.919,0.000,0.000,0.000,64.138,49.509,521.839,15.558,0.000,651.000,2.543,5.545,-0.000,177.000,0.000,0.000,0.000
17,256,32640,255,3.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.691,0.000,0.000,0.000,41.839,54.833,559.877,13.192,0.000,634.000,2.477,5.545,-0.000,181.000,0.000,0.000,0.000
18,256,32640,255,2.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.471,0.000,0.000,0.000,37.966,55.975,316.730,10.274,0.000,643.000,2.512,5.545,-0.000,158.000,0.000,0.000,0.000
19,256,32640,255,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.820,0.000,0.000,0.000,60.424,29.346,292.103,12.132,0.000,678.000,2.648,5.545,-0.000,209.000,0.000,0.000,0.000
20,256,32640,255,1.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.772,0.000,0.000,0.000,29.920,32.299,295.957,10.044,0.000,595.000,2.324,5.545,-0.000,158.000,0.000,0.000,0.000
21,256,32640,255,1.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.915,0.000,0.000,0.000,48.283,42.666,299.876,14.740,0.000,608.000,2.375,5.545,-0.000,185.000,0.000,0.000,0.000
22,256,32640,255,2.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.069,0.000,0.000,0.000,47.899,92.831,734.561,10.076,0.000,659.000,2.574,5.545,-0.000,173.000,0.000,0.000,0.000
23,256,32640,255,0.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.134,0.000,0.000,0.000,51.488,25.788,245.391,9.723,0.000,623.000,2.434,5.545,-0.000,195.000,0.000,0.000,0.000
24,256,32640,255,1.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.265,0.000,0.000,0.000,27.206,32.535,210.768,10.259,0.000,464.000,1.813,5.545,-0.000,159.000,0.000,0.000,0.000
25,256,32640,255,0.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.149,0.000,0.000,0.000,33.373,43.345,229.753,9.948,0.000,588.000,2.297,5.545,-0.000,176.000,0.000,0.000,0.000
26,256,32640,255,0.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.363,0.000,0.000,0.000,38.164,34.753,236.756,10.529,0.000,555.000,2.168,5.545,-0.000,153.000,0.000,0.000,0.000
27,256,32640,255,0.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.061,0.000,0.000,0.000,49.628,32.908,224.936,15.455,0.000,483.000,1.887,5.545,-0.000,156.000,0.000,0.000,0.000
28,256,32640,255,1.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.992,0.000,0.000,0.000,42.326,49.566,458.380,14.768,0.000,605.000,2.363,5.545,-0.000,169.000,0.000,0.000,0.000
29,256,32640,255,0.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.730,0.000,0.000,0.000,67.126,47.993,314.230,12.318,0.000,653.000,2.551,5.545,-0.000,196.000,0.000,0.000,0.000
30,256,32640,255,1.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.875,0.000,0.000,0.000,71.524,59.951,396.631,15.334,0.000,728.000,2.844,5.545,-0.000,180.000,0.000,0.000,0.000
31,256,32640,255,1.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.245,0.000,0.000,0.000,44.214,60.878,274.080,12.118,0.000,608.000,2.375,5.545,-0.000,164.000,0.000,0.000,0.000
32,256,32640,255,2.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.556,0.000,0.000,0.000,50.623,27.318,224.777,9.561,0.000,514.000,2.008,5.545,-0.000,185.000,0.000,0.000,0.000
33,256,32640,255,1.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.951,0.000,0.000,0.000,52.072,43.684,265.231,15.062,0.000,578.000,2.258,5.545,-0.000,162.000,0.000,0.000,0.000
34,256,32640,255,1.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.273,0.000,0.000,0.000,60.895,74.447,647.582,29.408,0.000,680.000,2.656,5.545,-0.000,186.000,0.000,0.000,0.000
35,256,32640,255,10.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.090,0.000,0.000,0.000,97.374,93.067,649.123,27.073,0.000,555.000,2.168,5.545,-0.000,152.000,0.000,0.000,0.000
36,256,32640,255,1.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.529,0.000,0.000,0.000,131.756,54.137,700.539,19.974,0.000,613.000,2.395,5.545,-0.000,163.000,0.000,0.000,0.000
37,256,32640,255,16.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.886,0.000,0.000,0.000,39.920,110.590,481.647,13.921,0.000,570.000,2.227,5.545,-0.000,177.000,0.000,0.000,0.000
