,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,192,18336,191,59.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.180,0.000,0.000,0.000,131.438,252.705,1281.768,25.061,0.000,7634.000,39.760,5.257,-0.000,56.000,0.000,0.000,0.000
1,192,18336,191,5.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.607,0.000,0.000,0.000,123.706,190.965,1232.768,19.964,0.000,7625.000,39.714,5.257,-0.000,55.000,0.000,0.000,0.000
2,192,18336,191,4.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.547,0.000,0.000,0.000,111.891,191.542,1185.824,5.210,0.000,7318.000,38.115,5.257,-0.000,48.000,0.000,0.000,0.000
3,192,18336,191,4.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.180,0.000,0.000,0.000,113.217,209.933,1296.047,5.671,0.000,7752.000,40.375,5.257,-0.000,53.000,0.000,0.000,0.000
4,192,18336,191,5.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.113,0.000,0.000,0.000,120.291,235.816,1397.071,4.781,0.000,8398.000,43.740,5.257,-0.000,59.000,0.000,0.000,0.000
5,192,18336,191,5.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.624,0.000,0.000,0.000,120.023,219.632,1654.561,4.938,0.000,8201.000,42.714,5.257,-0.000,51.000,0.000,0.000,0.000
6,192,18336,191,5.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,134.427,0.000,0.000,0.000,118.007,207.615,1294.536,4.708,0.000,8030.000,41.823,5.257,-0.000,52.000,0.000,0.000,0.000
7,192,18336,191,3.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.106,0.000,0.000,0.000,118.536,196.499,1157.014,4.875,0.000,8037.000,41.859,5.257,-0.000,57.000,0.000,0.000,0.000
8,192,18336,191,3.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161.265,0.000,0.000,0.000,151.565,223.519,2602.918,4.726,0.000,8642.000,45.010,5.257,-0.000,47.000,0.000,0.000,0.000
9,192,18336,191,6.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.989,0.000,0.000,0.000,122.304,444.816,1645.652,4.743,0.000,8380.000,43.646,5.257,-0.000,56.000,0.000,0.000,0.000
10,192,18336,191,3.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.579,0.000,0.000,0.000,122.684,203.447,1264.872,4.775,0.000,7842.000,40.844,5.257,-0.000,55.000,0.000,0.000,0.000
