,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
10,8,28,7,0.219,0.000,0.025,0.023,0.016,0.011,0.015,0.015,0.000,0.016,0.014,0.026,0.016,0.062,0.411,0.758,0.035,0.015,12.000,1.500,2.079,-2.876,4.000,0.000,0.463,4.000
11,8,28,7,0.084,0.000,0.023,0.029,0.032,0.026,0.022,0.030,0.000,0.029,0.025,0.117,0.025,0.101,0.109,0.410,0.047,0.028,19.000,2.375,2.079,-5.316,3.000,0.000,0.701,5.000
12,8,28,7,0.093,0.000,0.028,0.023,0.030,0.020,0.021,0.027,0.000,0.022,0.025,0.031,0.017,0.064,0.080,0.347,2.501,0.025,15.000,1.875,2.079,-4.085,2.000,0.000,0.625,5.000
13,8,28,7,0.173,0.000,0.012,0.016,0.018,0.015,0.014,0.017,0.000,0.017,0.019,0.024,0.018,0.067,0.062,0.354,0.047,0.015,15.000,1.875,2.079,-3.562,3.000,0.000,0.608,4.000
14,8,28,7,0.157,0.000,0.019,0.022,0.025,0.021,0.020,0.022,0.000,0.023,0.024,0.033,0.023,0.076,0.074,0.093,0.037,0.019,16.000,2.000,2.079,-4.055,2.000,0.000,0.571,5.000
15,8,28,7,0.068,0.000,0.015,0.022,0.019,0.023,0.013,0.017,0.000,0.019,0.013,0.035,0.019,0.047,0.073,0.062,0.034,0.013,16.000,2.000,2.079,-3.698,2.000,0.000,0.717,3.000
16,8,28,7,0.116,0.000,0.027,0.023,0.036,0.018,0.024,0.023,0.000,0.025,0.027,0.034,0.030,0.085,0.121,0.086,0.048,0.018,18.000,2.250,2.079,-4.483,3.000,0.000,0.856,4.000
17,8,28,7,0.079,0.000,0.017,0.021,0.022,0.017,0.010,0.017,0.000,0.017,0.020,0.027,0.019,0.070,0.072,0.060,0.049,0.013,13.000,1.625,2.079,-2.982,2.000,0.000,0.583,4.000
18,8,28,7,0.071,0.000,0.020,0.019,0.040,0.018,0.013,0.021,0.000,0.021,0.352,0.040,0.018,0.063,0.084,0.069,0.049,0.016,15.000,1.875,2.079,-3.607,2.000,0.000,0.768,5.000
19,8,28,7,0.075,0.000,0.017,0.018,0.024,0.019,0.012,0.015,0.000,0.017,0.013,0.026,0.018,0.054,0.077,0.068,0.049,0.012,13.000,1.625,2.079,-2.923,3.000,0.000,0.583,3.000
20,8,28,7,0.060,0.000,0.014,0.020,0.020,0.015,0.015,0.020,0.000,0.021,0.019,0.026,0.016,0.078,0.054,0.058,0.048,0.014,12.000,1.500,2.079,-2.833,4.000,0.000,0.450,5.000
21,8,28,7,0.058,0.000,0.015,0.018,0.018,0.018,0.013,0.016,0.000,0.016,0.015,0.026,0.017,0.057,0.019,0.066,0.048,0.011,11.000,1.375,2.079,-2.420,4.000,0.000,0.329,4.000
22,8,28,7,0.077,0.000,0.020,0.023,0.028,0.022,0.018,0.019,0.000,0.022,0.019,0.027,0.021,0.070,0.025,0.074,0.050,0.019,16.000,2.000,2.079,-4.041,3.000,0.000,0.646,4.000
23,8,28,7,0.112,0.000,0.014,0.017,0.016,0.025,0.011,0.013,0.000,0.013,0.012,0.023,0.015,0.046,0.022,0.050,0.033,0.012,11.000,1.375,2.079,-2.483,4.000,0.000,0.367,4.000
24,8,28,7,0.057,0.000,0.011,0.021,0.018,0.019,0.012,0.015,0.000,0.015,0.018,0.036,0.014,0.052,0.024,0.068,0.049,0.015,15.000,1.875,2.079,-3.548,3.000,0.000,0.654,3.000
25,8,28,7,0.042,0.000,0.008,0.015,0.021,0.010,0.014,0.013,0.000,0.013,0.013,0.017,0.013,0.047,0.017,0.050,0.047,0.018,9.000,1.125,2.079,-2.240,4.000,0.000,0.188,3.000
26,8,28,7,0.050,0.000,0.014,0.018,0.024,0.016,0.013,0.017,0.000,0.020,0.015,0.022,0.013,0.064,0.019,0.062,0.049,0.013,13.000,1.625,2.079,-3.007,4.000,0.000,0.554,4.000
27,8,28,7,0.046,0.000,0.013,0.015,0.017,0.013,0.015,0.015,0.000,0.015,0.014,0.022,0.017,0.055,0.019,0.059,0.047,0.021,12.000,1.500,2.079,-3.095,4.000,0.000,0.458,4.000
28,8,28,7,0.178,0.000,0.018,0.014,0.022,0.022,0.024,0.017,0.000,0.020,0.016,0.019,0.019,0.060,0.023,0.059,0.036,0.015,15.000,1.875,2.079,-3.565,2.000,0.000,0.675,4.000
29,8,28,7,0.033,0.000,0.018,0.020,0.020,0.020,0.018,0.016,0.000,0.019,0.015,0.024,0.014,0.075,0.021,0.058,0.035,0.014,15.000,1.875,2.079,-3.519,4.000,0.000,0.677,4.000
30,8,28,7,0.036,0.000,0.012,0.017,0.018,0.018,0.015,0.015,0.000,0.017,0.016,0.021,0.013,0.022,0.022,0.059,0.032,0.012,15.000,1.875,2.079,-3.381,3.000,0.000,0.623,4.000
31,8,28,7,0.042,0.000,0.018,0.016,0.020,0.014,0.014,0.014,0.000,0.015,0.013,0.021,0.017,0.018,0.016,0.054,0.033,0.010,14.000,1.750,2.079,-3.048,2.000,0.000,0.508,4.000
32,8,28,7,0.040,0.000,0.013,0.019,0.035,0.015,0.014,0.018,0.000,0.037,0.149,0.031,0.026,0.027,0.027,0.093,0.033,0.018,13.000,1.625,2.079,-3.228,5.000,0.000,0.417,5.000
33,8,28,7,0.185,0.000,0.026,0.025,0.036,0.051,0.024,0.024,0.000,0.025,0.020,0.030,0.026,0.034,0.039,0.099,0.052,0.016,17.000,2.125,2.079,-4.101,3.000,0.000,0.650,3.000
34,8,28,7,0.047,0.000,0.043,1.143,0.024,0.018,0.018,0.013,0.000,0.018,0.012,0.025,0.015,0.017,0.023,0.056,0.033,0.012,14.000,1.750,2.079,-3.135,2.000,0.000,0.525,3.000
35,8,28,7,0.053,0.000,0.030,0.031,0.058,0.029,0.023,0.028,0.000,0.029,0.028,0.034,3.392,0.037,0.033,0.082,0.052,0.023,19.000,2.375,2.079,-5.058,2.000,0.000,0.830,4.000
36,8,28,7,0.044,0.000,0.013,0.038,0.016,0.018,0.008,0.015,0.000,0.016,0.042,0.023,0.014,0.020,0.021,0.059,0.051,0.012,11.000,1.375,2.079,-2.485,3.000,0.000,0.546,4.000
37,8,28,7,0.053,0.000,0.017,0.014,0.020,0.017,0.009,0.014,0.000,0.016,0.044,0.016,0.017,0.020,0.022,0.059,0.035,0.012,15.000,1.875,2.079,-3.386,3.000,0.000,0.483,4.000
38,8,28,7,0.036,0.000,0.010,0.031,0.014,0.011,0.014,0.013,0.000,0.014,0.012,0.020,0.014,0.019,0.013,0.048,0.034,0.012,11.000,1.375,2.079,-2.508,3.000,0.000,0.292,4.000
39,8,28,7,0.028,0.000,0.013,0.014,0.204,0.016,0.017,0.017,0.000,0.017,0.017,0.019,0.013,0.021,0.016,0.056,0.032,0.013,15.000,1.875,2.079,-3.479,2.000,0.000,0.689,5.000
40,8,28,7,0.048,0.000,0.014,0.023,0.019,0.016,0.010,0.017,0.000,0.015,0.018,0.027,0.018,0.018,0.024,0.060,0.035,0.012,16.000,2.000,2.079,-3.609,3.000,0.000,0.670,3.000
41,8,28,7,0.027,0.000,0.013,0.016,0.019,0.014,0.013,0.019,0.000,0.019,0.017,0.020,0.014,0.024,0.017,0.049,0.047,0.013,10.000,1.250,2.079,-2.313,5.000,0.000,0.525,5.000
42,8,28,7,0.043,0.000,0.022,0.023,0.023,0.031,0.017,0.023,0.000,0.022,0.021,0.033,0.017,0.025,0.028,0.079,0.081,0.024,19.000,2.375,2.079,-5.080,2.000,0.000,0.754,5.000
43,8,28,7,0.038,0.000,0.016,0.018,0.022,0.015,0.012,0.018,0.000,0.019,0.039,4.160,0.028,0.029,0.018,0.059,0.034,0.012,15.000,1.875,2.079,-3.410,2.000,0.000,0.625,4.000
44,8,28,7,0.044,0.000,0.010,0.015,0.015,0.008,0.014,0.014,0.000,0.014,0.014,0.019,0.011,0.017,0.016,0.042,0.033,0.011,9.000,1.125,2.079,-1.977,4.000,0.000,0.308,4.000
45,8,28,7,0.031,0.000,0.013,0.017,0.018,0.016,0.008,0.014,0.000,0.015,0.038,0.020,0.013,0.019,0.016,0.052,0.034,0.012,14.000,1.750,2.079,-3.143,3.000,0.000,0.658,4.000
46,8,28,7,0.028,0.000,0.012,0.017,0.013,0.011,0.011,0.012,0.000,0.012,0.013,0.019,0.009,0.013,0.017,0.046,0.033,0.009,11.000,1.375,2.079,-2.333,5.000,0.000,0.096,3.000
47,8,28,7,0.030,0.000,0.016,0.020,0.018,0.016,0.018,0.016,0.000,0.017,0.017,0.022,0.016,0.019,0.020,0.058,0.034,0.013,16.000,2.000,2.079,-3.660,3.000,0.000,0.529,4.000
48,8,28,7,0.030,0.000,0.017,0.033,0.024,0.015,0.015,0.019,0.000,0.020,0.017,0.019,0.018,0.031,0.016,0.065,0.033,0.013,19.000,2.375,2.079,-4.359,3.000,0.000,0.771,5.000
49,8,28,7,0.050,0.000,0.049,0.033,0.044,0.034,0.029,0.029,0.000,0.030,0.028,0.039,0.033,0.026,0.034,0.094,0.050,0.026,24.000,3.000,2.079,-6.567,1.000,0.000,0.844,5.000
50,8,28,7,0.035,0.000,0.008,0.016,0.013,0.009,0.013,0.013,0.000,0.013,0.015,0.033,0.010,0.017,0.015,0.046,0.048,0.009,8.000,1.000,2.079,-1.687,3.000,0.000,0.208,3.000
51,8,28,7,0.040,0.000,0.015,0.021,0.020,0.016,0.012,0.017,0.000,0.018,0.017,0.023,0.016,0.022,0.023,0.065,0.048,0.014,14.000,1.750,2.079,-3.305,2.000,0.000,0.567,4.000
52,8,28,7,0.034,0.000,0.017,0.015,0.019,0.015,0.011,0.016,0.000,0.017,0.018,0.018,0.014,0.021,0.139,0.373,0.227,0.016,13.000,1.625,2.079,-3.163,5.000,0.000,0.711,5.000
53,8,28,7,0.042,0.000,0.019,0.020,0.025,0.019,0.032,0.021,0.000,0.021,0.020,0.021,0.019,0.024,0.022,0.067,0.034,0.013,20.000,2.500,2.079,-4.629,2.000,0.000,0.802,4.000
54,8,28,7,0.031,0.000,0.015,0.015,0.016,0.012,0.013,0.015,0.000,0.016,0.016,0.018,0.013,0.019,0.014,0.050,0.033,0.010,13.000,1.625,2.079,-2.810,3.000,0.000,0.513,4.000
55,8,28,7,0.352,0.000,0.025,0.014,0.013,0.015,0.008,0.011,0.000,0.012,0.013,0.016,0.014,0.016,0.031,0.049,0.033,0.009,12.000,1.500,2.079,-2.560,4.000,0.000,0.421,3.000
56,8,28,7,0.038,0.000,0.018,0.021,0.023,0.013,0.012,0.019,0.000,0.017,0.016,0.576,0.033,0.021,0.021,0.054,0.051,0.012,11.000,1.375,2.079,-2.487,4.000,0.000,0.375,3.000
57,8,28,7,0.038,0.000,0.015,0.019,0.017,0.018,0.011,0.016,0.000,0.017,0.015,0.022,0.034,0.020,0.021,0.052,0.034,0.014,13.000,1.625,2.079,-3.022,5.000,0.000,0.663,4.000
58,8,28,7,0.044,0.000,0.017,0.016,0.021,0.015,0.012,0.014,0.000,0.015,0.014,0.019,0.018,0.017,0.016,0.051,0.032,0.011,13.000,1.625,2.079,-2.873,4.000,0.000,0.633,4.000
59,8,28,7,0.024,0.000,0.006,0.011,0.011,0.008,0.010,0.009,0.000,0.009,0.008,0.014,0.008,0.011,0.010,0.038,0.032,0.007,8.000,1.000,2.079,-1.589,4.000,0.000,0.208,3.000
60,8,28,7,0.025,0.000,0.011,0.016,0.016,0.014,0.024,0.016,0.000,0.015,0.014,0.020,0.012,0.021,0.016,0.047,0.034,0.011,11.000,1.375,2.079,-2.445,3.000,0.000,0.325,4.000
61,8,28,7,0.049,0.000,0.082,0.016,0.019,0.015,0.014,0.011,0.000,0.012,0.010,0.023,0.017,0.014,0.016,0.053,0.036,0.012,12.000,1.500,2.079,-2.705,4.000,0.000,0.542,3.000
62,8,28,7,0.038,0.000,0.022,0.039,0.026,0.020,0.021,0.018,0.000,0.086,0.351,0.032,0.015,0.021,0.024,0.057,0.034,0.018,14.000,1.750,2.079,-3.503,4.000,0.000,0.421,4.000
63,8,28,7,0.067,0.000,0.024,0.028,0.034,0.021,0.020,0.023,0.000,0.021,0.019,0.033,0.022,0.025,0.033,0.078,0.050,0.016,18.000,2.250,2.079,-4.367,3.000,0.000,0.782,4.000
64,8,28,7,0.039,0.000,0.009,0.017,0.016,0.009,0.012,0.013,0.000,0.013,0.014,0.040,0.011,0.016,0.017,0.054,0.049,0.009,10.000,1.250,2.079,-2.114,4.000,0.000,0.104,3.000
65,8,28,7,0.067,0.000,0.025,0.061,0.031,0.029,0.021,0.024,0.000,0.026,0.026,0.034,0.022,0.026,0.034,0.076,0.244,0.036,17.000,2.125,2.079,-5.100,2.000,0.000,0.808,4.000
66,8,28,7,0.055,0.000,0.010,0.046,0.020,0.008,0.016,0.013,0.000,0.013,0.016,0.023,0.011,0.020,0.087,0.054,0.053,0.018,10.000,1.250,2.079,-2.505,3.000,0.000,0.350,3.000
67,8,28,7,0.251,0.000,0.012,0.014,0.016,0.012,0.010,0.016,0.000,0.014,0.016,0.020,0.010,0.023,0.025,0.058,0.034,0.010,14.000,1.750,2.079,-3.067,3.000,0.000,0.571,4.000
68,8,28,7,0.056,0.000,0.015,0.019,0.019,0.017,0.009,0.015,0.000,0.024,0.015,0.028,0.012,0.025,0.024,0.061,0.242,0.024,15.000,1.875,2.079,-4.003,4.000,0.000,0.608,4.000
69,8,28,7,0.046,0.000,0.013,0.012,0.013,0.011,0.008,0.012,0.000,0.016,0.017,0.155,0.016,0.029,0.017,0.057,0.033,0.008,14.000,1.750,2.079,-2.887,3.000,0.000,0.479,4.000
70,8,28,7,0.043,0.000,0.009,0.020,0.014,0.018,0.007,0.009,0.000,0.009,0.013,0.021,0.009,0.015,0.028,0.064,0.035,0.009,15.000,1.875,2.079,-3.200,3.000,0.000,0.433,2.000
71,8,28,7,0.053,0.000,0.012,0.014,0.016,0.014,0.010,0.017,0.000,0.020,0.016,0.017,0.012,0.025,0.020,0.060,0.050,0.015,11.000,1.375,2.079,-2.614,4.000,0.000,0.504,5.000
72,8,28,7,0.040,0.000,0.062,0.054,0.062,0.078,0.043,0.041,0.000,0.042,0.047,0.084,0.038,0.021,0.012,0.094,0.145,0.042,9.000,1.125,2.079,-2.828,4.000,0.000,0.229,3.000
73,8,28,7,0.041,0.000,0.014,0.016,0.019,0.015,0.014,0.017,0.000,0.017,0.017,0.021,0.031,0.021,0.018,0.054,0.035,0.013,13.000,1.625,2.079,-2.982,4.000,0.000,0.450,5.000
74,8,28,7,0.036,0.000,0.094,0.067,0.024,0.021,0.011,0.020,0.000,0.020,0.017,0.027,0.022,0.024,0.050,0.107,1.656,0.857,18.000,2.250,2.079,-116.790,3.000,0.000,0.749,4.000
75,8,28,7,0.040,0.000,0.009,0.015,0.017,0.013,0.009,0.013,0.000,0.014,0.018,0.020,0.010,0.021,0.018,0.046,0.036,0.010,10.000,1.250,2.079,-2.179,3.000,0.000,0.000,4.000
76,8,28,7,0.040,0.000,0.407,0.023,0.018,0.017,0.015,0.016,0.000,0.015,0.014,0.023,0.011,0.019,0.020,0.052,15.381,0.245,10.000,1.250,2.079,-7.112,4.000,0.000,0.379,4.000
77,8,28,7,0.051,0.000,0.012,0.020,0.019,0.014,0.014,0.016,0.000,0.015,0.015,0.023,0.011,0.021,0.017,0.050,0.037,0.012,11.000,1.375,2.079,-2.497,3.000,0.000,0.333,4.000
78,8,28,7,0.040,0.000,0.016,0.016,0.021,0.016,0.033,0.017,0.000,0.015,0.015,0.022,0.017,0.019,0.016,0.060,0.034,0.014,15.000,1.875,2.079,-3.524,3.000,0.000,0.608,4.000
79,8,28,7,0.053,0.000,0.017,0.014,0.017,0.013,0.013,0.017,0.000,0.016,0.017,0.017,0.015,0.020,0.014,0.049,0.032,0.010,12.000,1.500,2.079,-2.631,3.000,0.000,0.396,5.000
80,8,28,7,5.521,0.000,0.018,0.019,0.029,0.016,0.020,0.016,0.000,0.018,0.015,0.024,0.020,0.021,0.023,0.057,0.035,0.013,15.000,1.875,2.079,-3.477,2.000,0.000,0.488,4.000
81,8,28,7,0.029,0.000,0.007,0.013,0.014,0.007,0.011,0.010,0.000,0.012,0.012,0.018,0.008,0.013,0.012,0.043,0.032,0.006,9.000,1.125,2.079,-1.742,4.000,0.000,0.292,3.000
82,8,28,7,0.025,0.000,0.010,0.015,0.017,0.012,0.011,0.015,0.000,0.017,0.018,0.016,0.011,0.019,0.012,0.052,0.033,0.009,12.000,1.500,2.079,-2.530,5.000,0.000,0.634,5.000
83,8,28,7,0.041,0.000,0.006,0.019,0.011,0.011,0.012,0.010,0.000,0.010,0.008,0.022,0.008,0.013,0.017,0.048,0.047,0.007,8.000,1.000,2.079,-1.601,5.000,0.000,0.208,2.000
84,8,28,7,0.040,0.000,0.012,0.014,0.022,0.011,0.010,0.013,0.000,0.014,0.016,0.014,0.013,0.017,0.012,0.056,0.047,0.007,11.000,1.375,2.079,-2.222,4.000,0.000,0.521,4.000
85,8,28,7,0.042,0.000,0.029,0.023,0.028,0.024,0.021,0.018,0.000,0.018,0.017,0.031,0.029,0.020,0.034,0.085,0.052,0.014,18.000,2.250,2.079,-4.199,2.000,0.000,0.800,3.000
86,8,28,7,0.038,0.000,0.014,0.030,1.994,0.021,0.022,0.018,0.000,0.020,0.022,0.027,0.013,0.464,0.022,0.064,0.049,0.011,14.000,1.750,2.079,-3.091,1.000,0.000,0.437,4.000
87,8,28,7,0.113,0.000,0.016,0.034,0.025,0.019,0.014,0.021,0.000,0.022,0.020,0.024,0.020,0.025,0.023,0.060,0.035,0.012,16.000,2.000,2.079,-3.640,4.000,0.000,0.729,4.000
88,8,28,7,0.032,0.000,0.011,0.014,0.016,0.017,0.012,0.013,0.000,0.013,0.013,0.020,0.012,0.020,0.017,0.050,0.033,0.009,12.000,1.500,2.079,-2.542,3.000,0.000,0.396,4.000
89,8,28,7,0.038,0.000,0.021,0.021,0.026,0.025,0.018,0.014,0.000,0.014,0.015,0.024,0.021,0.017,0.024,0.069,0.035,0.012,19.000,2.375,2.079,-4.269,1.000,0.000,0.726,3.000
90,8,28,7,0.031,0.000,0.012,0.017,0.019,0.014,0.016,0.016,0.000,0.018,0.014,0.020,0.015,0.017,0.021,0.051,0.033,0.010,13.000,1.625,2.079,-2.831,3.000,0.000,0.371,4.000
91,8,28,7,0.029,0.000,0.011,0.018,0.016,0.019,0.008,0.012,0.000,0.012,0.011,0.022,0.011,0.014,0.018,0.048,0.033,0.010,11.000,1.375,2.079,-2.371,3.000,0.000,0.600,3.000
92,8,28,7,0.035,0.000,0.014,0.055,0.016,0.016,0.017,0.015,0.000,0.017,0.013,0.024,0.013,0.019,0.022,0.047,0.060,0.012,10.000,1.250,2.079,-2.280,4.000,0.000,0.396,4.000
93,8,28,7,0.041,0.000,0.013,0.018,0.044,0.014,0.017,0.014,0.000,0.014,0.016,0.020,0.014,0.016,0.016,0.057,0.064,0.008,15.000,1.875,2.079,-3.103,4.000,0.000,0.542,3.000
94,8,28,7,0.035,0.000,0.021,0.036,0.026,0.022,0.021,0.018,0.000,0.021,0.018,0.026,0.020,0.021,0.023,0.057,0.035,0.015,15.000,1.875,2.079,-3.550,3.000,0.000,0.554,4.000
95,8,28,7,0.035,0.000,0.008,0.012,0.016,0.010,0.010,0.030,0.000,0.013,0.012,0.018,0.010,0.016,0.012,0.047,0.033,0.008,10.000,1.250,2.079,-2.067,5.000,0.000,0.358,4.000
96,8,28,7,0.031,0.000,0.017,0.019,0.023,0.018,0.015,0.017,0.000,8.319,0.023,0.032,0.017,0.027,0.020,0.063,0.034,0.012,17.000,2.125,2.079,-3.822,2.000,0.000,0.633,4.000
97,8,28,7,0.041,0.000,0.015,0.017,0.022,0.016,0.014,0.018,0.000,0.020,0.017,0.020,0.014,0.022,0.021,0.062,0.033,0.025,16.000,2.000,2.079,-4.359,3.000,0.000,0.695,4.000
98,8,28,7,0.039,0.000,0.014,0.017,0.019,0.012,0.013,0.013,0.000,0.015,0.016,0.022,0.015,0.021,0.016,0.052,0.035,0.010,12.000,1.500,2.079,-2.620,2.000,0.000,0.438,4.000
99,8,28,7,0.039,0.000,0.012,0.018,0.017,0.013,0.011,0.016,0.000,0.018,0.013,0.018,0.011,0.019,0.015,0.050,0.048,0.008,9.000,1.125,2.079,-1.864,4.000,0.000,0.275,4.000
100,8,28,7,0.040,0.000,0.016,0.022,0.022,0.019,0.013,0.026,0.000,0.018,0.017,0.024,0.017,0.022,0.023,0.064,0.048,0.010,13.000,1.625,2.079,-2.841,3.000,0.000,0.475,4.000
101,8,28,7,0.047,0.000,0.018,0.022,9.490,0.050,0.170,0.024,0.000,0.020,0.017,0.028,0.025,0.024,0.021,0.061,0.035,0.012,16.000,2.000,2.079,-3.626,4.000,0.000,0.563,4.000
102,8,28,7,0.059,0.000,0.023,0.026,0.035,0.026,0.029,0.024,0.000,0.019,0.028,0.032,0.024,0.019,0.036,0.076,0.035,0.015,22.000,2.750,2.079,-5.235,1.000,0.000,0.731,3.000
103,8,28,7,0.032,0.000,0.010,0.014,0.013,0.007,0.013,0.012,0.000,0.013,0.014,0.017,0.014,0.016,0.018,0.047,0.034,0.009,10.000,1.250,2.079,-2.102,3.000,0.000,0.083,4.000
104,8,28,7,0.094,0.000,0.024,0.079,0.041,0.025,0.060,0.021,0.000,0.020,0.022,0.030,0.024,0.025,0.031,0.058,0.043,0.016,15.000,1.875,2.079,-3.630,3.000,0.000,0.681,4.000
105,8,28,7,0.074,0.000,0.014,0.021,0.019,0.018,0.011,0.015,0.000,0.019,0.179,0.085,8.249,0.025,0.018,0.064,0.035,0.012,17.000,2.125,2.079,-3.825,4.000,0.000,0.822,4.000
106,8,28,7,0.035,0.000,0.011,0.017,0.014,0.013,0.029,0.013,0.000,0.015,0.015,0.017,0.013,0.016,0.014,0.051,0.062,0.010,11.000,1.375,2.079,-2.365,4.000,0.000,0.492,4.000
107,8,28,7,0.029,0.000,0.016,0.019,0.022,0.016,0.017,0.013,0.000,0.018,0.016,0.042,0.015,0.015,0.022,0.055,0.028,0.012,14.000,1.750,2.079,-3.158,2.000,0.000,0.508,3.000
108,8,28,7,0.036,0.000,0.018,0.018,0.022,0.015,0.016,0.023,0.000,0.020,0.022,0.041,0.017,0.030,0.019,0.070,0.051,0.013,15.000,1.875,2.079,-3.472,4.000,0.000,0.623,5.000
109,8,28,7,0.037,0.000,0.046,0.024,1.826,0.020,0.012,0.055,0.000,0.033,0.023,0.100,0.028,0.118,0.021,0.067,0.030,0.016,16.000,2.000,2.079,-3.884,2.000,0.000,0.704,5.000
110,8,28,7,0.197,0.000,0.235,0.088,0.037,0.033,0.015,0.013,0.000,0.013,0.012,0.038,0.015,0.017,0.024,0.060,0.041,0.010,12.000,1.500,2.079,-2.599,4.000,0.000,0.292,3.000
111,8,28,7,0.037,0.000,0.018,0.020,0.022,0.024,0.017,0.016,0.000,0.017,0.018,0.024,0.019,0.022,0.022,0.058,0.036,0.011,14.000,1.750,2.079,-3.107,2.000,0.000,0.487,3.000
112,8,28,7,0.041,0.000,0.014,0.027,0.019,0.017,0.009,0.016,0.000,0.027,0.018,0.024,0.013,0.020,0.023,0.369,0.010,0.013,13.000,1.625,2.079,-3.000,3.000,0.000,0.613,4.000
113,8,28,7,0.086,0.000,0.014,0.027,0.210,0.091,0.080,0.015,0.000,0.021,0.015,0.025,0.014,0.020,0.020,0.060,0.010,0.012,15.000,1.875,2.079,-3.381,2.000,0.000,0.463,4.000
114,8,28,7,0.033,0.000,0.009,0.017,0.017,0.016,0.009,0.011,0.000,0.012,0.017,0.021,0.012,0.015,0.017,0.050,0.007,0.009,12.000,1.500,2.079,-2.542,3.000,0.000,0.592,3.000
115,8,28,7,0.036,0.000,0.020,0.026,0.028,0.019,0.017,0.021,0.000,0.018,0.021,0.026,0.024,0.023,0.035,0.072,0.009,0.014,15.000,1.875,2.079,-3.541,2.000,0.000,0.829,3.000
116,8,28,7,0.032,0.000,0.039,0.023,0.032,0.021,0.018,0.026,0.000,0.030,0.033,0.027,0.027,0.025,0.031,0.077,0.009,0.014,17.000,2.125,2.079,-4.005,3.000,0.000,0.701,4.000
117,8,28,7,0.037,0.000,0.019,0.024,0.073,0.018,0.017,0.041,0.000,0.083,0.077,0.063,0.026,0.023,0.027,0.071,0.008,0.015,15.000,1.875,2.079,-3.569,2.000,0.000,0.446,5.000
118,8,28,7,0.038,0.000,0.013,0.017,0.020,0.019,0.009,0.015,0.000,0.019,0.014,0.026,0.016,0.023,0.024,0.058,0.007,0.012,14.000,1.750,2.079,-3.160,3.000,0.000,0.542,4.000
119,8,28,7,0.030,0.000,0.011,0.015,0.015,0.017,0.013,0.013,0.000,0.014,0.012,0.022,0.013,0.017,0.019,0.052,0.006,0.009,12.000,1.500,2.079,-2.555,4.000,0.000,0.371,4.000
