,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
39,64,2016,63,0.622,0.000,2.623,6.571,3.988,2.796,2.914,15.132,0.000,2.314,3.797,3.193,4.972,1.043,5.113,8.355,0.372,0.000,149.000,2.328,4.159,-0.000,36.000,0.000,0.160,0.000
40,64,2016,63,0.360,0.000,0.640,0.891,0.916,3.047,0.958,0.754,0.000,0.817,0.874,1.345,0.575,0.579,0.803,5.521,0.223,0.000,79.000,1.234,4.159,-0.000,29.000,0.000,0.039,0.000
41,64,2016,63,1.048,0.000,0.960,0.940,0.918,0.893,1.883,1.470,0.000,1.283,1.287,1.171,0.935,0.763,4.785,4.084,0.314,0.000,102.000,1.594,4.159,-0.000,42.000,0.000,0.233,0.000
42,64,2016,63,0.376,0.000,1.809,4.721,2.454,2.221,2.836,2.022,0.000,2.251,2.394,2.908,2.157,1.338,2.218,6.409,0.221,0.000,116.000,1.813,4.159,-0.000,40.000,0.000,0.251,0.000
43,64,2016,63,0.618,0.000,2.299,2.482,5.789,2.625,2.548,2.150,0.000,1.942,2.366,4.216,2.116,1.163,2.431,5.387,0.250,0.000,164.000,2.563,4.159,-0.000,36.000,0.000,0.214,0.000
44,64,2016,63,0.375,0.000,1.698,1.775,1.634,1.648,2.038,1.685,0.000,1.561,1.753,2.881,1.592,1.405,1.457,6.856,0.283,0.000,108.000,1.688,4.159,-0.000,46.000,0.000,0.289,0.000
45,64,2016,63,0.506,0.000,2.503,2.566,2.656,2.789,2.439,3.234,0.000,2.054,2.468,2.833,2.849,1.607,2.409,7.481,0.226,0.000,133.000,2.078,4.159,-0.000,39.000,0.000,0.279,0.000
46,64,2016,63,0.380,0.000,1.335,1.853,1.290,1.158,1.208,0.995,0.000,1.011,1.723,1.402,1.076,0.577,1.497,4.206,0.282,0.000,86.000,1.344,4.159,-0.000,35.000,0.000,0.091,0.000
47,64,2016,63,0.288,0.000,1.545,1.825,1.862,1.661,1.691,1.709,0.000,1.824,1.937,1.745,1.384,1.278,1.334,4.511,0.288,0.000,105.000,1.641,4.159,-0.000,46.000,0.000,0.171,0.000
48,64,2016,63,0.352,0.000,1.684,2.081,2.193,2.225,2.153,2.076,0.000,2.059,2.116,2.072,1.894,1.502,1.674,4.606,0.219,0.000,126.000,1.969,4.159,-0.000,46.000,0.000,0.322,0.000
49,64,2016,63,0.387,0.000,1.351,1.166,1.236,1.243,1.212,1.272,0.000,1.374,1.754,1.580,1.318,1.332,1.432,4.900,0.286,0.000,131.000,2.047,4.159,-0.000,38.000,0.000,0.322,0.000
50,64,2016,63,0.360,0.000,3.476,3.594,3.763,3.641,3.357,2.791,0.000,3.044,2.971,3.624,3.352,1.372,3.694,5.250,0.311,0.000,133.000,2.078,4.159,-0.000,47.000,0.000,0.216,0.000
51,64,2016,63,0.395,0.000,2.852,3.229,3.575,3.217,3.118,3.055,0.000,5.320,2.634,6.393,7.592,1.065,2.437,10.972,0.318,0.000,149.000,2.328,4.159,-0.000,35.000,0.000,0.340,0.000
52,64,2016,63,0.330,0.000,1.589,3.566,2.418,2.281,2.424,2.850,0.000,1.635,1.824,5.918,1.692,0.953,2.160,5.735,0.224,0.000,135.000,2.109,4.159,-0.000,42.000,0.000,0.309,0.000
53,64,2016,63,0.325,0.000,3.032,1.932,2.004,1.820,2.149,1.443,0.000,1.260,4.778,1.566,1.174,0.798,2.557,4.643,0.235,0.000,102.000,1.594,4.159,-0.000,36.000,0.000,0.128,0.000
54,64,2016,63,0.297,0.000,1.005,1.131,1.152,0.999,1.018,1.061,0.000,1.067,1.301,0.931,0.790,0.750,0.790,5.035,0.306,0.000,89.000,1.391,4.159,-0.000,35.000,0.000,0.069,0.000
55,64,2016,63,0.407,0.000,1.761,1.801,1.445,1.394,1.356,1.244,0.000,2.125,1.595,1.700,1.507,1.189,1.344,16.321,0.223,0.000,100.000,1.563,4.159,-0.000,38.000,0.000,0.079,0.000
56,64,2016,63,0.426,0.000,1.898,1.722,1.745,1.760,1.660,1.569,0.000,9.219,2.074,2.105,1.799,1.499,2.063,5.172,0.267,0.000,131.000,2.047,4.159,-0.000,40.000,0.000,0.408,0.000
57,64,2016,63,0.319,0.000,1.513,4.016,3.173,1.653,3.669,1.615,0.000,2.100,2.008,2.405,1.779,1.408,1.563,6.580,0.310,0.000,108.000,1.688,4.159,-0.000,44.000,0.000,0.096,0.000
58,64,2016,63,0.370,0.000,1.982,5.892,2.460,2.117,2.875,2.164,0.000,3.165,2.932,2.214,1.979,2.035,2.694,8.133,0.302,0.000,124.000,1.938,4.159,-0.000,40.000,0.000,0.144,0.000
59,64,2016,63,0.404,0.000,3.235,2.237,2.263,2.323,2.297,1.864,0.000,1.838,1.955,1.811,1.596,0.803,1.769,8.369,0.281,0.000,112.000,1.750,4.159,-0.000,36.000,0.000,0.153,0.000
60,64,2016,63,0.341,0.000,2.122,2.705,2.680,2.942,2.920,2.564,0.000,2.222,2.740,3.014,2.518,1.936,3.436,6.267,0.216,0.000,163.000,2.547,4.159,-0.000,42.000,0.000,0.522,0.000
61,64,2016,63,0.339,0.000,1.807,1.837,1.843,1.716,1.771,1.700,0.000,1.829,5.663,1.861,1.419,0.956,2.548,6.398,0.296,0.000,115.000,1.797,4.159,-0.000,40.000,0.000,0.194,0.000
62,64,2016,63,0.315,0.000,1.733,5.492,2.224,2.183,2.243,1.981,0.000,2.034,1.924,2.702,1.601,0.893,4.505,5.698,0.227,0.000,126.000,1.969,4.159,-0.000,43.000,0.000,0.183,0.000
63,64,2016,63,0.359,0.000,4.161,2.608,1.539,1.370,1.442,1.102,0.000,1.310,1.551,1.908,1.184,0.817,1.559,4.447,0.385,0.000,91.000,1.422,4.159,-0.000,27.000,0.000,0.070,0.000
64,64,2016,63,0.478,0.000,2.337,2.158,4.584,2.200,2.449,2.105,0.000,1.980,2.453,2.011,1.462,1.758,1.807,6.094,0.326,0.000,142.000,2.219,4.159,-0.000,38.000,0.000,0.227,0.000
65,64,2016,63,0.430,0.000,1.432,1.568,1.740,1.549,1.488,1.504,0.000,1.430,1.526,1.531,1.400,1.081,4.079,4.628,0.281,0.000,111.000,1.734,4.159,-0.000,33.000,0.000,0.256,0.000
66,64,2016,63,0.349,0.000,2.154,2.437,2.434,2.504,2.282,1.634,0.000,1.991,2.287,2.547,2.040,1.599,1.874,5.093,0.244,0.000,136.000,2.125,4.159,-0.000,38.000,0.000,0.202,0.000
67,64,2016,63,0.461,0.000,2.315,2.523,2.715,2.571,2.462,1.561,0.000,1.748,1.890,2.553,2.175,1.227,2.464,5.470,0.336,0.000,145.000,2.266,4.159,-0.000,29.000,0.000,0.205,0.000
68,64,2016,63,0.399,0.000,1.612,1.641,1.644,1.496,1.440,1.254,0.000,1.311,1.564,1.740,1.455,1.112,1.572,4.633,0.283,0.000,111.000,1.734,4.159,-0.000,33.000,0.000,0.225,0.000
69,64,2016,63,0.358,0.000,2.140,3.334,2.848,2.267,2.552,2.337,0.000,2.039,2.590,2.026,1.798,1.054,2.750,5.013,0.215,0.000,134.000,2.094,4.159,-0.000,43.000,0.000,0.322,0.000
70,64,2016,63,0.352,0.000,1.549,1.208,1.248,1.371,1.288,1.248,0.000,1.196,1.694,1.031,1.724,1.095,1.155,4.434,0.258,0.000,99.000,1.547,4.159,-0.000,40.000,0.000,0.258,0.000
71,64,2016,63,0.437,0.000,1.430,2.865,2.028,1.899,1.768,1.832,0.000,2.310,2.201,1.539,1.792,1.099,1.747,7.083,0.209,0.000,127.000,1.984,4.159,-0.000,38.000,0.000,0.361,0.000
72,64,2016,63,0.290,0.000,3.121,1.329,1.342,1.684,1.630,1.343,0.000,1.234,1.418,1.338,1.126,1.119,1.654,6.257,0.297,0.000,104.000,1.625,4.159,-0.000,44.000,0.000,0.154,0.000
73,64,2016,63,0.387,0.000,2.234,2.317,2.111,2.178,2.439,2.611,0.000,2.451,2.475,2.358,2.523,1.381,2.416,5.750,0.272,0.000,158.000,2.469,4.159,-0.000,48.000,0.000,0.560,0.000
74,64,2016,63,0.312,0.000,2.042,2.435,2.471,2.329,2.395,2.122,0.000,2.330,2.722,2.532,1.934,1.538,2.396,5.220,0.338,0.000,136.000,2.125,4.159,-0.000,42.000,0.000,0.175,0.000
75,64,2016,63,0.391,0.000,2.608,2.663,2.612,2.548,2.550,1.939,0.000,1.943,1.772,2.143,1.955,1.155,2.628,5.390,0.294,0.000,142.000,2.219,4.159,-0.000,40.000,0.000,0.280,0.000
76,64,2016,63,0.302,0.000,1.517,1.729,1.736,1.661,3.362,1.547,0.000,1.461,1.905,1.694,1.504,1.010,1.734,3.903,0.231,0.000,117.000,1.828,4.159,-0.000,42.000,0.000,0.276,0.000
77,64,2016,63,0.288,0.000,1.531,1.748,1.651,1.676,1.579,1.505,0.000,1.670,1.674,1.845,1.481,1.272,1.623,4.260,0.234,0.000,132.000,2.063,4.159,-0.000,43.000,0.000,0.318,0.000
78,64,2016,63,0.288,0.000,1.229,1.461,1.619,1.428,1.711,1.530,0.000,1.527,1.801,1.479,1.119,1.267,1.776,4.116,0.271,0.000,121.000,1.891,4.159,-0.000,43.000,0.000,0.264,0.000
79,64,2016,63,0.330,0.000,1.800,2.131,2.083,2.103,1.902,1.562,0.000,1.627,1.858,2.095,1.780,1.117,2.061,4.105,0.242,0.000,114.000,1.781,4.159,-0.000,32.000,0.000,0.151,0.000
80,64,2016,63,0.341,0.000,1.896,2.122,2.236,2.138,2.074,1.781,0.000,1.760,1.903,2.045,1.862,1.434,2.090,4.327,0.224,0.000,139.000,2.172,4.159,-0.000,41.000,0.000,0.416,0.000
81,64,2016,63,0.320,0.000,0.726,0.829,0.833,0.745,0.701,0.729,0.000,0.722,0.845,0.740,0.667,0.635,0.760,3.277,0.222,0.000,87.000,1.359,4.159,-0.000,31.000,0.000,0.090,0.000
82,64,2016,63,0.320,0.000,1.552,1.820,1.839,1.863,1.853,1.532,0.000,1.540,1.789,1.808,1.545,1.207,2.169,4.646,0.198,0.000,166.000,2.594,4.159,-0.000,48.000,0.000,0.415,0.000
83,64,2016,63,0.240,0.000,0.739,0.897,0.900,0.755,0.717,0.653,0.000,0.650,0.764,0.827,0.614,0.589,0.811,2.858,0.209,0.000,78.000,1.219,4.159,-0.000,33.000,0.000,0.009,0.000
84,64,2016,63,0.266,0.000,1.533,1.588,1.610,1.543,1.515,1.475,0.000,1.437,1.598,1.653,1.418,0.949,1.604,3.597,0.198,0.000,135.000,2.109,4.159,-0.000,37.000,0.000,0.262,0.000
85,64,2016,63,0.246,0.000,1.301,1.361,1.327,1.283,1.275,1.298,0.000,1.277,1.426,1.401,1.220,1.041,1.354,3.353,0.189,0.000,121.000,1.891,4.159,-0.000,44.000,0.000,0.371,0.000
86,64,2016,63,0.224,0.000,0.866,1.022,0.998,0.962,0.939,0.869,0.000,0.996,1.124,1.000,0.771,0.696,1.019,2.854,0.190,0.000,87.000,1.359,4.159,-0.000,42.000,0.000,0.146,0.000
87,64,2016,63,0.224,0.000,0.782,0.985,1.130,1.007,1.056,0.815,0.000,0.890,0.950,0.964,0.648,0.719,0.933,3.070,0.205,0.000,87.000,1.359,4.159,-0.000,39.000,0.000,0.119,0.000
88,64,2016,63,0.271,0.000,1.307,1.487,1.424,1.645,1.446,1.491,0.000,1.513,1.357,1.559,1.299,1.150,1.270,3.771,0.214,0.000,132.000,2.063,4.159,-0.000,38.000,0.000,0.253,0.000
89,64,2016,63,0.322,0.000,1.187,1.368,1.344,1.315,1.336,1.090,0.000,1.209,1.378,1.384,1.093,0.998,1.272,3.779,0.255,0.000,95.000,1.484,4.159,-0.000,32.000,0.000,0.099,0.000
90,64,2016,63,0.308,0.000,1.400,1.992,2.317,2.534,2.280,2.209,0.000,2.040,2.301,2.400,1.603,1.548,2.027,4.311,0.235,0.000,127.000,1.984,4.159,-0.000,40.000,0.000,0.321,0.000
91,64,2016,63,0.516,0.000,1.721,2.278,2.139,2.078,1.935,1.465,0.000,1.506,1.946,2.214,1.762,0.992,2.067,4.582,0.305,0.000,104.000,1.625,4.159,-0.000,34.000,0.000,0.141,0.000
92,64,2016,63,0.485,0.000,1.841,1.814,1.786,1.894,1.848,1.892,0.000,1.933,1.916,1.796,1.727,1.724,1.860,4.888,0.253,0.000,121.000,1.891,4.159,-0.000,41.000,0.000,0.535,0.000
93,64,2016,63,0.425,0.000,1.876,2.227,2.269,2.114,2.082,1.636,0.000,1.809,1.987,2.324,1.822,1.206,2.546,4.474,0.274,0.000,135.000,2.109,4.159,-0.000,34.000,0.000,0.142,0.000
94,64,2016,63,0.260,0.000,1.031,1.039,1.136,0.993,0.949,1.112,0.000,1.107,1.235,0.975,0.881,0.870,0.985,3.383,0.225,0.000,95.000,1.484,4.159,-0.000,42.000,0.000,0.159,0.000
95,64,2016,63,0.281,0.000,1.937,2.081,2.020,2.243,2.247,2.136,0.000,2.420,2.225,2.345,1.917,1.521,2.113,4.003,0.226,0.000,124.000,1.938,4.159,-0.000,46.000,0.000,0.448,0.000
96,64,2016,63,0.281,0.000,1.165,1.225,1.452,1.237,1.122,1.366,0.000,1.283,1.301,1.254,1.080,1.035,1.242,4.067,0.218,0.000,118.000,1.844,4.159,-0.000,46.000,0.000,0.357,0.000
97,64,2016,63,0.375,0.000,1.899,2.352,2.490,2.253,2.122,1.969,0.000,2.703,2.112,2.409,2.117,1.772,1.796,4.354,0.310,0.000,115.000,1.797,4.159,-0.000,38.000,0.000,0.238,0.000
98,64,2016,63,0.338,0.000,2.398,2.371,2.325,2.267,2.206,1.983,0.000,1.851,1.939,1.956,3.358,1.733,1.899,6.297,0.275,0.000,143.000,2.234,4.159,-0.000,46.000,0.000,0.341,0.000
99,64,2016,63,0.275,0.000,1.222,1.770,1.475,1.249,1.236,1.269,0.000,1.326,1.450,1.299,1.150,0.843,1.175,4.338,0.216,0.000,100.000,1.563,4.159,-0.000,44.000,0.000,0.191,0.000
100,64,2016,63,0.433,0.000,2.555,2.708,3.690,3.048,2.686,2.464,0.000,2.417,2.484,5.313,2.760,1.216,3.430,5.417,0.226,0.000,166.000,2.594,4.159,-0.000,35.000,0.000,0.444,0.000
101,64,2016,63,0.309,0.000,2.645,1.385,2.969,1.316,1.238,1.305,0.000,1.548,1.649,1.519,1.294,1.151,1.160,4.304,0.217,0.000,109.000,1.703,4.159,-0.000,42.000,0.000,0.244,0.000
102,64,2016,63,0.284,0.000,0.736,0.835,0.873,0.814,0.820,1.231,0.000,1.096,1.127,0.902,0.770,0.711,0.794,3.931,0.205,0.000,89.000,1.391,4.159,-0.000,41.000,0.000,0.196,0.000
103,64,2016,63,0.315,0.000,1.238,1.831,1.809,2.309,1.573,1.558,0.000,1.616,1.894,1.774,1.841,1.159,1.917,4.787,0.220,0.000,105.000,1.641,4.159,-0.000,38.000,0.000,0.074,0.000
104,64,2016,63,0.311,0.000,2.040,2.198,2.080,2.205,2.395,1.967,0.000,2.058,2.247,2.767,1.908,1.151,2.107,5.265,0.294,0.000,112.000,1.750,4.159,-0.000,40.000,0.000,0.193,0.000
105,64,2016,63,0.384,0.000,2.020,2.319,2.354,2.478,2.244,1.970,0.000,1.961,2.244,2.436,1.966,1.386,2.287,5.380,0.310,0.000,137.000,2.141,4.159,-0.000,35.000,0.000,0.222,0.000
106,64,2016,63,0.372,0.000,1.478,1.693,1.722,1.692,1.673,1.359,0.000,1.354,1.453,1.722,1.443,1.039,1.730,4.801,0.310,0.000,108.000,1.688,4.159,-0.000,28.000,0.000,0.096,0.000
107,64,2016,63,0.316,0.000,1.703,1.717,1.765,1.798,1.701,1.742,0.000,1.790,1.905,1.640,1.501,1.370,1.699,4.791,0.265,0.000,126.000,1.969,4.159,-0.000,43.000,0.000,0.472,0.000
108,64,2016,63,0.341,0.000,1.852,1.959,1.637,1.578,1.681,1.449,0.000,1.603,1.596,1.669,1.433,1.069,1.977,4.584,0.301,0.000,101.000,1.578,4.159,-0.000,36.000,0.000,0.196,0.000
109,64,2016,63,0.290,0.000,1.323,1.476,1.558,1.513,1.369,0.992,0.000,0.993,0.983,1.458,1.067,0.758,1.392,3.656,0.245,0.000,96.000,1.500,4.159,-0.000,31.000,0.000,0.120,0.000
110,64,2016,63,0.249,0.000,1.972,2.028,2.187,1.995,2.022,2.012,0.000,2.098,2.225,2.093,1.973,1.410,2.114,4.400,0.225,0.000,136.000,2.125,4.159,-0.000,45.000,0.000,0.370,0.000
111,64,2016,63,0.246,0.000,2.212,2.429,2.537,2.397,2.342,2.392,0.000,1.993,2.251,2.395,2.046,1.365,2.414,4.167,0.227,0.000,120.000,1.875,4.159,-0.000,44.000,0.000,0.354,0.000
112,64,2016,63,0.281,0.000,1.194,1.624,1.399,1.239,1.370,1.048,0.000,1.054,1.228,1.424,1.061,0.763,1.435,3.622,0.237,0.000,82.000,1.281,4.159,-0.000,29.000,0.000,0.029,0.000
113,64,2016,63,0.244,0.000,2.052,2.227,2.236,2.183,2.129,2.067,0.000,2.061,2.367,2.338,1.928,1.530,2.305,4.305,0.239,0.000,134.000,2.094,4.159,-0.000,45.000,0.000,0.346,0.000
114,64,2016,63,0.261,0.000,2.376,2.789,2.348,2.241,2.127,1.995,0.000,2.021,2.113,2.103,1.793,1.432,2.332,5.218,0.311,0.000,135.000,2.109,4.159,-0.000,45.000,0.000,0.282,0.000
115,64,2016,63,0.288,0.000,1.095,1.327,1.337,1.250,1.224,1.223,0.000,1.201,1.292,1.333,1.031,0.966,1.283,3.863,0.254,0.000,107.000,1.672,4.159,-0.000,34.000,0.000,0.075,0.000
116,64,2016,63,0.275,0.000,1.133,1.454,1.562,1.480,1.484,1.189,0.000,1.145,1.357,1.426,1.016,0.924,1.382,3.761,0.253,0.000,104.000,1.625,4.159,-0.000,34.000,0.000,0.148,0.000
117,64,2016,63,0.255,0.000,0.940,1.131,1.130,1.100,1.050,1.130,0.000,0.994,1.130,1.281,0.997,0.821,1.012,3.463,0.233,0.000,85.000,1.328,4.159,-0.000,34.000,0.000,0.094,0.000
118,64,2016,63,0.329,0.000,1.543,1.768,1.856,1.664,1.479,1.048,0.000,1.027,1.119,1.535,1.322,0.767,1.673,4.590,0.301,0.000,97.000,1.516,4.159,-0.000,33.000,0.000,0.084,0.000
