,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,512,130816,511,70.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.915,0.000,0.000,0.000,642.065,824.663,3373.758,538.466,0.000,1115.000,2.178,6.238,-0.000,335.000,0.000,0.000,0.000
1,512,130816,511,14.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.162,0.000,0.000,0.000,311.369,242.016,1792.701,365.157,0.000,1185.000,2.314,6.238,-0.000,331.000,0.000,0.000,0.000
2,512,130816,511,3.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159.764,0.000,0.000,0.000,261.199,182.723,2037.780,64.685,0.000,1321.000,2.580,6.238,-0.000,343.000,0.000,0.000,0.000
3,512,130816,511,2.917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.929,0.000,0.000,0.000,230.303,148.067,2037.228,63.949,0.000,1244.000,2.430,6.238,-0.000,345.000,0.000,0.000,0.000
4,512,130816,511,2.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.970,0.000,0.000,0.000,231.609,152.327,1952.733,63.037,0.000,1224.000,2.391,6.238,-0.000,352.000,0.000,0.000,0.000
5,512,130816,511,2.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.584,0.000,0.000,0.000,371.881,157.289,2427.649,62.859,0.000,1607.000,3.139,6.238,-0.000,405.000,0.000,0.000,0.000
6,512,130816,511,2.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161.365,0.000,0.000,0.000,270.741,200.639,5888.231,71.507,0.000,1172.000,2.289,6.238,-0.000,340.000,0.000,0.000,0.000
7,512,130816,511,2.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.165,0.000,0.000,0.000,266.177,178.025,5917.392,68.718,0.000,1294.000,2.527,6.238,-0.000,355.000,0.000,0.000,0.000
8,512,130816,511,2.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.031,0.000,0.000,0.000,301.624,162.921,5618.700,69.376,0.000,1200.000,2.344,6.238,-0.000,346.000,0.000,0.000,0.000
9,512,130816,511,2.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.236,0.000,0.000,0.000,269.832,161.179,6227.795,78.482,0.000,1368.000,2.672,6.238,-0.000,367.000,0.000,0.000,0.000
