,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,48,1128,47,6.642,0.000,3.052,3.084,3.127,1.202,0.978,1.368,0.000,1.749,5.025,5.846,1.882,5.163,3.598,14.097,3.048,0.000,88.000,1.833,3.871,-0.000,40.000,0.000,0.374,0.000
1,48,1128,47,0.678,0.000,1.347,1.119,1.236,0.909,0.780,0.686,0.000,0.688,39.994,1.055,1.043,2.109,2.637,13.026,1.047,0.000,80.000,1.667,3.871,-0.000,30.000,0.000,0.199,0.000
2,48,1128,47,0.934,0.000,1.725,1.842,1.889,1.842,1.841,1.777,0.000,1.847,1.999,1.901,1.952,5.053,25.179,45.063,0.740,0.000,97.000,2.021,3.871,-0.000,33.000,0.000,0.391,0.000
3,48,1128,47,0.783,0.000,13.805,1.749,3.396,2.834,2.219,1.166,0.000,1.391,2.141,1.509,1.352,0.894,1.602,15.262,1.678,0.000,69.000,1.438,3.871,-0.000,27.000,0.000,0.118,0.000
4,48,1128,47,6.041,0.000,8.049,2.190,25.035,14.132,1.858,1.339,0.000,1.391,1.356,1.602,1.216,2.052,2.206,62.558,8.161,0.000,105.000,2.188,3.871,-0.000,34.000,0.000,0.413,0.000
5,48,1128,47,0.842,0.000,0.577,0.728,1.020,0.622,0.549,0.810,0.000,0.595,1.120,0.574,0.646,0.745,14.301,32.920,1.032,0.000,66.000,1.375,3.871,-0.000,31.000,0.000,0.097,0.000
6,48,1128,47,1.576,0.000,2.444,2.986,60.367,5.915,7.080,29.270,0.000,10.760,5.291,1.888,1.086,7.241,1.724,65.480,1.310,0.000,116.000,2.417,3.871,-0.000,31.000,0.000,0.402,0.000
7,48,1128,47,0.639,0.000,1.158,2.166,1.570,1.608,0.978,0.928,0.000,1.523,1.853,1.857,16.031,0.757,1.154,56.651,0.974,0.000,98.000,2.042,3.871,-0.000,29.000,0.000,0.252,0.000
8,48,1128,47,7.159,0.000,0.675,0.769,0.806,1.018,1.194,0.918,0.000,0.694,16.260,1.433,5.851,0.702,1.149,56.228,0.928,0.000,89.000,1.854,3.871,-0.000,32.000,0.000,0.244,0.000
9,48,1128,47,0.921,0.000,0.896,0.978,1.139,1.285,1.351,0.906,0.000,0.915,2.029,1.012,1.121,0.738,1.649,2.050,1.004,0.000,92.000,1.917,3.871,-0.000,27.000,0.000,0.223,0.000
