,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,512,130816,511,213.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3852.904,0.000,0.000,0.000,3033.677,6954.397,49559.155,341.042,0.000,57839.000,112.967,6.238,-0.000,120.000,0.000,0.000,0.000
1,512,130816,511,39.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3513.218,0.000,0.000,0.000,2921.220,5919.920,53306.910,338.171,0.000,54989.000,107.400,6.238,-0.000,147.000,0.000,0.000,0.000
2,512,130816,511,38.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3506.408,0.000,0.000,0.000,2920.559,5929.638,54277.973,78.207,0.000,54600.000,106.641,6.238,-0.000,148.000,0.000,0.000,0.000
3,512,130816,511,42.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3528.258,0.000,0.000,0.000,2872.132,5935.341,52547.265,78.422,0.000,56559.000,110.467,6.238,-0.000,148.000,0.000,0.000,0.000
4,512,130816,511,39.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3616.252,0.000,0.000,0.000,3066.396,6216.977,54023.571,78.936,0.000,56488.000,110.328,6.238,-0.000,142.000,0.000,0.000,0.000
5,512,130816,511,39.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3689.960,0.000,0.000,0.000,2959.605,6265.873,54775.476,77.514,0.000,57088.000,111.500,6.238,-0.000,135.000,0.000,0.000,0.000
6,512,130816,511,41.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3617.043,0.000,0.000,0.000,2979.807,6216.543,55166.916,77.404,0.000,57599.000,112.498,6.238,-0.000,129.000,0.000,0.000,0.000
7,512,130816,511,38.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3528.280,0.000,0.000,0.000,2890.261,5937.982,53249.734,77.833,0.000,55477.000,108.354,6.238,-0.000,145.000,0.000,0.000,0.000
8,512,130816,511,41.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3503.365,0.000,0.000,0.000,2923.814,6077.394,53640.818,78.179,0.000,55672.000,108.734,6.238,-0.000,125.000,0.000,0.000,0.000
9,512,130816,511,41.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3781.654,0.000,0.000,0.000,3081.793,6343.925,56075.140,77.708,0.000,58800.000,114.844,6.238,-0.000,122.000,0.000,0.000,0.000
10,512,130816,511,37.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3468.276,0.000,0.000,0.000,2914.877,5948.010,53748.300,77.884,0.000,55146.000,107.707,6.238,-0.000,150.000,0.000,0.000,0.000
11,512,130816,511,36.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3474.573,0.000,0.000,0.000,2949.594,5868.817,52312.258,77.247,0.000,54741.000,106.916,6.238,-0.000,146.000,0.000,0.000,0.000
