,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
10,10,45,9,0.303,0.000,0.012,0.027,0.014,0.015,0.013,0.011,0.000,0.010,0.015,0.020,0.010,0.052,0.087,0.084,0.126,0.012,14.000,1.400,2.303,-3.192,5.000,0.000,0.310,4.000
11,10,45,9,0.083,0.000,0.019,0.014,0.020,0.016,0.010,0.016,0.000,0.024,0.017,0.020,0.026,0.181,0.155,0.123,0.057,0.017,23.000,2.300,2.303,-5.611,3.000,0.000,0.657,5.000
12,10,45,9,0.080,0.000,0.016,0.018,0.018,0.015,0.013,0.017,0.000,0.017,0.063,0.084,0.029,0.568,0.098,0.088,0.054,0.019,21.000,2.100,2.303,-5.263,5.000,0.000,0.430,6.000
13,10,45,9,0.167,0.000,0.013,0.022,0.017,0.017,0.017,0.015,0.000,0.018,0.016,0.029,0.015,0.094,0.070,0.119,0.055,0.018,22.000,2.200,2.303,-5.489,2.000,0.000,0.563,5.000
14,10,45,9,0.083,0.000,0.013,0.013,0.014,0.010,0.010,0.019,0.000,0.014,0.014,0.015,0.009,0.066,0.016,0.077,0.052,0.014,16.000,1.600,2.303,-3.751,6.000,0.000,0.220,5.000
15,10,45,9,0.085,0.000,0.014,0.013,0.017,0.012,0.009,0.013,0.000,0.014,0.012,0.015,0.012,0.062,0.020,0.090,0.052,0.008,22.000,2.200,2.303,-4.605,3.000,0.000,0.630,5.000
16,10,45,9,0.055,0.000,0.009,0.013,0.019,0.012,0.012,0.014,0.000,0.015,0.014,0.020,0.010,0.061,0.022,0.065,0.053,0.009,15.000,1.500,2.303,-3.162,5.000,0.000,0.370,5.000
17,10,45,9,0.057,0.000,0.009,0.010,0.014,0.008,0.008,0.013,0.000,0.011,0.009,0.012,0.009,0.051,0.013,0.064,0.050,0.006,15.000,1.500,2.303,-2.940,4.000,0.000,0.440,5.000
18,10,45,9,0.072,0.000,0.012,0.015,0.016,0.012,0.011,0.016,0.000,0.015,0.014,0.016,0.010,0.191,0.021,0.128,0.084,0.012,23.000,2.300,2.303,-5.155,4.000,0.000,0.647,5.000
19,10,45,9,0.090,0.000,0.012,0.011,0.014,0.011,0.009,0.012,0.000,0.015,0.011,0.024,0.015,0.071,0.024,0.088,0.052,0.008,19.000,1.900,2.303,-3.927,3.000,0.000,0.353,5.000
20,10,45,9,0.141,0.000,0.032,0.081,0.035,0.025,0.025,0.019,0.000,0.019,0.113,0.044,0.033,0.093,0.045,0.160,0.067,0.036,28.000,2.800,2.303,-8.446,2.000,0.000,0.649,4.000
21,10,45,9,0.280,0.000,0.013,0.014,0.016,0.013,0.014,0.015,0.000,0.015,0.016,0.018,0.013,0.067,0.024,0.101,0.060,0.010,21.000,2.100,2.303,-4.539,4.000,0.000,0.576,5.000
22,10,45,9,0.091,0.000,0.028,0.030,0.033,0.040,0.021,0.024,0.000,0.043,0.025,0.032,0.027,0.113,0.034,0.146,0.062,0.036,27.000,2.700,2.303,-8.114,4.000,0.000,0.701,5.000
23,10,45,9,0.099,0.000,0.010,0.019,0.019,0.016,0.008,0.016,0.000,0.014,0.014,0.020,0.012,0.055,0.030,0.096,0.060,0.009,20.000,2.000,2.303,-4.287,5.000,0.000,0.626,4.000
24,10,45,9,0.077,0.000,0.020,0.031,0.029,0.017,0.017,0.020,0.000,0.018,0.026,0.024,0.020,0.067,0.020,0.114,0.287,0.012,19.000,1.900,2.303,-4.333,3.000,0.000,0.450,5.000
25,10,45,9,0.119,0.000,0.023,0.025,0.026,0.020,0.023,0.025,0.000,0.023,0.033,0.027,0.045,0.038,0.030,0.123,0.070,0.019,22.000,2.200,2.303,-5.536,3.000,0.000,0.511,5.000
26,10,45,9,0.209,0.000,0.012,0.021,0.014,0.011,0.011,0.012,0.000,0.012,0.024,0.016,0.011,0.018,0.025,0.076,0.051,0.010,17.000,1.700,2.303,-3.718,4.000,0.000,0.585,5.000
27,10,45,9,0.043,0.000,0.010,0.015,0.014,0.015,0.013,0.013,0.000,0.014,0.012,0.017,0.012,0.018,0.022,0.080,0.052,0.009,18.000,1.800,2.303,-3.825,6.000,0.000,0.417,5.000
28,10,45,9,0.077,0.000,0.014,0.016,0.020,0.013,0.013,0.018,0.000,0.017,0.019,0.018,0.015,0.027,0.023,0.093,0.061,0.010,18.000,1.800,2.303,-3.944,4.000,0.000,0.350,5.000
29,10,45,9,0.097,0.000,0.020,0.044,0.027,0.021,0.015,0.021,0.000,0.020,0.018,0.020,0.015,0.046,0.029,0.127,0.062,0.015,22.000,2.200,2.303,-5.231,4.000,0.000,0.495,5.000
30,10,45,9,0.104,0.000,0.014,0.082,0.024,0.016,0.015,0.023,0.000,0.021,0.018,0.020,0.014,0.030,0.029,0.115,0.061,0.013,21.000,2.100,2.303,-4.871,4.000,0.000,0.514,6.000
31,10,45,9,0.048,0.000,0.020,0.022,0.023,0.021,0.020,0.022,0.000,0.024,0.025,0.032,0.017,0.028,0.023,0.298,0.068,0.021,18.000,1.800,2.303,-4.669,3.000,0.000,0.410,6.000
32,10,45,9,0.053,0.000,0.017,0.025,0.028,0.022,0.014,0.021,0.000,0.019,0.021,0.030,0.017,0.023,0.044,0.120,0.063,0.016,25.000,2.500,2.303,-6.034,5.000,0.000,0.814,4.000
33,10,45,9,0.044,0.000,0.022,0.029,0.025,0.021,0.021,0.016,0.000,0.015,0.019,0.022,0.014,0.025,0.028,0.098,0.062,0.010,21.000,2.100,2.303,-4.552,3.000,0.000,0.486,4.000
34,10,45,9,0.035,0.000,0.009,0.013,0.019,0.011,0.010,0.012,0.000,0.013,0.012,0.015,0.010,0.016,0.017,0.075,0.059,0.006,14.000,1.400,2.303,-2.721,3.000,0.000,0.417,3.000
35,10,45,9,0.040,0.000,0.041,0.093,0.031,0.035,0.024,0.025,0.000,0.025,0.026,0.035,0.022,0.058,0.035,0.646,0.068,0.020,28.000,2.800,2.303,-7.157,3.000,0.000,0.677,4.000
36,10,45,9,0.108,0.000,0.024,0.017,0.029,0.016,0.016,0.018,0.000,0.021,0.016,0.024,0.021,0.100,0.037,0.142,0.482,0.022,31.000,3.100,2.303,-8.074,2.000,0.000,0.752,5.000
37,10,45,9,0.138,0.000,0.017,0.014,0.019,0.012,0.013,0.018,0.000,0.018,0.016,0.019,0.014,0.027,0.022,0.165,0.060,0.013,23.000,2.300,2.303,-5.253,5.000,0.000,0.649,6.000
38,10,45,9,0.049,0.000,0.077,0.037,0.042,0.023,0.129,0.026,0.000,0.027,0.023,0.113,0.052,0.029,0.048,0.149,0.065,0.023,27.000,2.700,2.303,-7.168,3.000,0.000,0.585,3.000
39,10,45,9,0.053,0.000,0.021,0.019,0.022,0.015,0.013,0.024,0.000,0.020,0.017,0.029,0.016,0.023,0.024,0.110,0.065,0.015,21.000,2.100,2.303,-4.997,4.000,0.000,0.695,5.000
40,10,45,9,0.085,0.000,0.021,0.016,0.021,0.077,0.015,0.013,0.000,0.032,0.018,0.029,0.012,0.231,0.123,1.308,1.493,0.019,16.000,1.600,2.303,-4.035,5.000,0.000,0.407,4.000
41,10,45,9,0.054,0.000,0.016,0.017,0.023,0.012,0.016,0.015,0.000,0.015,0.016,0.021,0.013,0.024,0.025,0.130,0.724,0.187,19.000,1.900,2.303,-11.322,3.000,0.000,0.417,5.000
42,10,45,9,0.055,0.000,0.015,0.017,0.021,0.021,0.010,0.018,0.000,0.019,0.019,0.023,0.015,0.023,0.022,0.234,0.061,0.014,18.000,1.800,2.303,-4.249,3.000,0.000,0.596,5.000
43,10,45,9,0.090,0.000,0.015,0.023,0.024,0.018,0.017,0.016,0.000,0.017,0.016,0.026,0.014,0.024,0.035,0.024,0.063,0.015,22.000,2.200,2.303,-5.252,3.000,0.000,0.491,5.000
44,10,45,9,0.042,0.000,0.007,0.023,0.022,0.016,0.016,0.010,0.000,0.010,0.016,0.021,0.008,0.018,0.030,0.020,0.064,0.012,19.000,1.900,2.303,-4.255,4.000,0.000,0.491,3.000
45,10,45,9,0.055,0.000,0.016,0.017,0.025,0.014,0.012,0.019,0.000,0.019,0.018,0.022,0.016,0.030,0.034,0.022,0.061,0.013,25.000,2.500,2.303,-5.714,3.000,0.000,0.767,6.000
46,10,45,9,0.047,0.000,0.008,0.013,0.016,0.010,0.011,0.014,0.000,0.016,0.016,0.016,0.010,0.023,0.018,0.018,0.061,0.009,18.000,1.800,2.303,-3.821,5.000,0.000,0.440,5.000
47,10,45,9,0.037,0.000,0.012,0.015,0.013,0.017,0.012,0.011,0.000,0.016,0.012,0.018,0.010,0.016,0.026,0.019,0.060,0.007,17.000,1.700,2.303,-3.393,4.000,0.000,0.413,3.000
48,10,45,9,0.039,0.000,0.584,3.152,0.059,0.039,0.058,0.033,0.000,0.026,0.187,0.129,0.027,0.031,1.720,0.027,0.069,0.059,28.000,2.800,2.303,-9.883,2.000,0.000,0.649,5.000
49,10,45,9,0.048,0.000,0.057,0.040,0.035,0.024,0.017,0.131,0.000,0.110,0.033,0.485,0.035,0.054,0.038,0.102,0.142,0.042,27.000,2.700,2.303,-8.504,3.000,0.000,0.600,5.000
50,10,45,9,0.056,0.000,0.011,0.087,0.047,0.027,0.009,0.018,0.000,0.016,0.016,0.021,0.011,0.025,0.020,0.020,0.061,0.012,23.000,2.300,2.303,-5.212,2.000,0.000,0.593,6.000
51,10,45,9,0.042,0.000,0.035,0.024,0.025,0.020,0.015,0.022,0.000,0.019,0.022,0.026,0.022,0.061,0.023,0.022,0.064,0.017,16.000,1.600,2.303,-3.936,4.000,0.000,0.495,4.000
52,10,45,9,0.052,0.000,0.017,0.025,0.023,0.020,0.016,0.016,0.000,0.015,0.017,0.023,0.013,0.021,0.062,0.022,0.063,0.014,21.000,2.100,2.303,-4.957,4.000,0.000,0.518,4.000
53,10,45,9,0.050,0.000,0.008,0.019,0.015,0.014,0.011,0.013,0.000,0.014,0.015,0.021,0.009,0.020,0.072,0.021,0.061,0.015,21.000,2.100,2.303,-4.970,4.000,0.000,0.651,4.000
54,10,45,9,0.035,0.000,0.010,0.020,0.020,0.014,0.013,0.015,0.000,0.015,0.013,0.019,0.011,0.022,0.029,0.018,0.065,0.010,17.000,1.700,2.303,-3.718,4.000,0.000,0.488,5.000
55,10,45,9,0.038,0.000,0.026,0.029,0.023,0.027,0.027,0.021,0.000,0.023,0.023,0.032,0.016,0.025,0.038,0.025,0.066,0.019,24.000,2.400,2.303,-6.092,4.000,0.000,0.674,5.000
56,10,45,9,0.065,0.000,0.014,0.014,0.016,0.013,0.013,0.017,0.000,0.020,0.016,0.020,0.013,1.488,0.025,0.019,0.060,0.013,17.000,1.700,2.303,-3.879,5.000,0.000,0.310,6.000
57,10,45,9,0.049,0.000,0.023,0.020,0.026,0.018,0.017,0.020,0.000,0.019,0.018,0.023,0.018,0.028,0.033,0.021,0.020,0.019,24.000,2.400,2.303,-6.072,2.000,0.000,0.625,6.000
58,10,45,9,0.042,0.000,0.018,0.019,0.021,0.012,0.013,0.014,0.000,0.017,0.013,0.019,0.022,0.021,0.026,0.020,0.018,0.012,20.000,2.000,2.303,-4.493,4.000,0.000,0.602,5.000
59,10,45,9,0.054,0.000,0.025,0.020,0.043,0.014,0.015,0.024,0.000,0.025,0.024,0.026,0.019,0.038,0.036,0.026,0.020,0.016,27.000,2.700,2.303,-6.492,2.000,0.000,0.577,6.000
60,10,45,9,0.054,0.000,0.029,0.028,0.032,0.026,0.023,0.028,0.000,0.030,0.026,0.038,0.029,0.034,0.045,0.026,0.020,0.019,26.000,2.600,2.303,-6.589,3.000,0.000,0.590,5.000
61,10,45,9,0.047,0.000,0.018,2.618,0.035,0.027,0.022,0.022,0.000,0.027,0.020,0.033,0.017,0.025,0.045,0.030,0.025,0.020,20.000,2.000,2.303,-5.080,4.000,0.000,0.536,5.000
62,10,45,9,0.344,0.000,0.025,0.035,0.036,0.032,0.021,0.147,0.000,0.075,0.034,0.236,0.030,0.114,0.056,0.032,0.028,0.027,21.000,2.100,2.303,-5.804,3.000,0.000,0.639,5.000
63,10,45,9,0.066,0.000,0.018,0.026,0.035,0.020,0.013,0.036,0.000,0.027,0.026,0.246,0.391,0.033,0.147,0.030,0.027,0.017,21.000,2.100,2.303,-5.163,2.000,0.000,0.783,5.000
64,10,45,9,0.071,0.000,0.019,0.023,0.027,0.016,0.019,0.019,0.000,0.022,0.034,0.027,0.014,0.026,0.032,0.024,0.019,0.015,21.000,2.100,2.303,-5.020,3.000,0.000,0.639,5.000
65,10,45,9,0.086,0.000,0.020,0.024,0.028,0.035,0.019,0.026,0.000,0.025,0.028,0.028,0.020,0.029,0.040,0.025,0.019,0.015,22.000,2.200,2.303,-5.218,4.000,0.000,0.480,5.000
66,10,45,9,0.056,0.000,0.024,0.038,0.031,0.018,0.020,0.018,0.000,0.023,0.017,0.030,0.016,0.021,0.060,0.025,0.019,0.013,23.000,2.300,2.303,-5.253,3.000,0.000,0.492,4.000
67,10,45,9,0.046,0.000,0.023,0.026,0.025,0.019,0.011,0.020,0.000,0.020,0.019,0.039,0.027,0.025,0.033,0.026,0.019,0.015,20.000,2.000,2.303,-4.731,3.000,0.000,0.437,4.000
68,10,45,9,0.051,0.000,0.017,0.018,0.024,0.016,0.015,0.026,0.000,0.027,0.119,0.028,0.053,0.029,0.030,0.027,0.023,0.014,18.000,1.800,2.303,-4.187,5.000,0.000,0.481,7.000
69,10,45,9,0.049,0.000,0.018,0.023,0.022,0.021,0.018,0.019,0.000,0.019,0.018,0.027,0.016,0.025,0.029,0.024,0.022,0.015,21.000,2.100,2.303,-4.974,4.000,0.000,0.534,5.000
70,10,45,9,0.065,0.000,0.017,0.024,0.030,0.021,0.021,0.023,0.000,0.023,0.026,0.029,0.018,0.025,0.024,0.022,0.018,0.018,21.000,2.100,2.303,-5.200,3.000,0.000,0.695,6.000
71,10,45,9,0.072,0.000,0.023,0.030,0.027,0.027,0.018,0.027,0.000,0.019,0.019,0.058,0.025,0.020,0.029,0.023,0.018,0.014,19.000,1.900,2.303,-4.482,4.000,0.000,0.588,4.000
72,10,45,9,0.048,0.000,0.020,0.043,0.040,0.024,0.041,0.024,0.000,0.027,0.023,0.046,0.026,0.020,0.046,0.025,0.018,0.019,26.000,2.600,2.303,-6.527,2.000,0.000,0.582,4.000
73,10,45,9,0.034,0.000,0.020,0.034,0.028,0.026,0.031,0.028,0.000,0.029,0.026,0.039,0.022,0.031,0.043,0.026,0.023,0.018,18.000,1.800,2.303,-4.491,6.000,0.000,0.668,5.000
74,10,45,9,0.059,0.000,0.047,0.051,0.056,0.735,0.054,0.057,0.000,0.053,0.046,0.069,0.059,0.041,0.053,0.027,0.020,0.026,27.000,2.700,2.303,-7.375,2.000,0.000,0.604,4.000
75,10,45,9,0.059,0.000,0.025,0.039,0.038,0.035,0.024,0.030,0.000,0.029,0.035,0.041,0.024,0.026,0.039,0.026,0.020,0.026,25.000,2.500,2.303,-6.817,2.000,0.000,0.590,5.000
76,10,45,9,0.132,0.000,0.015,0.446,0.024,0.031,0.207,0.024,0.000,0.061,0.024,0.036,0.016,0.024,0.030,0.024,0.018,0.017,20.000,2.000,2.303,-4.903,4.000,0.000,0.506,4.000
77,10,45,9,0.243,0.000,0.021,0.028,0.020,0.026,0.060,0.022,0.000,0.025,0.020,0.031,0.021,0.025,0.027,0.022,0.019,0.017,16.000,1.600,2.303,-3.905,4.000,0.000,0.447,5.000
78,10,45,9,0.056,0.000,0.039,0.722,0.050,0.034,0.034,0.043,0.000,0.039,0.036,0.041,0.034,0.035,0.534,0.032,0.026,0.028,23.000,2.300,2.303,-6.454,5.000,0.000,0.666,6.000
79,10,45,9,0.117,0.000,0.032,0.036,0.047,0.017,0.034,0.024,0.000,0.022,0.025,0.040,0.077,0.023,0.037,0.024,0.019,0.043,18.000,1.800,2.303,-5.703,3.000,0.000,0.320,4.000
80,10,45,9,4.780,0.000,0.035,0.034,0.041,0.029,0.023,0.030,0.000,0.059,0.029,0.039,0.035,0.098,0.042,0.031,0.027,0.020,21.000,2.100,2.303,-5.345,3.000,0.000,0.559,5.000
81,10,45,9,0.064,0.000,0.027,0.578,0.042,0.056,0.041,0.042,0.000,0.036,0.031,0.053,0.032,0.033,0.040,0.025,0.019,0.028,23.000,2.300,2.303,-6.462,3.000,0.000,0.615,4.000
82,10,45,9,0.059,0.000,0.025,0.028,0.036,0.017,0.018,0.036,0.000,0.047,0.027,0.033,0.027,0.026,0.035,0.026,0.023,0.015,18.000,1.800,2.303,-4.300,2.000,0.000,0.490,5.000
83,10,45,9,0.053,0.000,0.023,0.032,0.028,0.032,0.031,0.032,0.000,0.031,0.058,0.041,0.025,0.035,0.040,0.030,0.024,0.018,22.000,2.200,2.303,-5.444,3.000,0.000,0.510,5.000
84,10,45,9,0.054,0.000,0.034,0.026,0.030,0.024,0.020,0.026,0.000,0.026,0.030,0.030,0.022,0.034,0.032,0.029,0.026,0.015,21.000,2.100,2.303,-5.010,4.000,0.000,0.486,5.000
85,10,45,9,0.054,0.000,0.031,0.036,0.035,0.033,0.026,0.030,0.000,0.035,0.029,0.035,0.033,0.033,0.040,0.028,0.025,0.018,18.000,1.800,2.303,-4.478,4.000,0.000,0.387,6.000
86,10,45,9,0.079,0.000,0.042,0.030,0.052,0.037,0.027,0.028,0.000,0.026,0.020,0.036,0.035,0.027,0.057,0.030,0.025,0.014,23.000,2.300,2.303,-5.377,4.000,0.000,0.557,3.000
87,10,45,9,0.057,0.000,0.038,0.027,0.042,0.021,0.031,0.029,0.000,0.057,0.079,0.038,0.037,0.025,0.033,0.024,0.019,0.019,20.000,2.000,2.303,-5.063,3.000,0.000,0.360,5.000
88,10,45,9,0.056,0.000,0.039,0.034,0.030,0.035,0.027,0.034,0.000,0.028,0.027,0.068,0.031,0.108,0.043,0.026,0.021,0.028,24.000,2.400,2.303,-6.743,5.000,0.000,0.676,6.000
89,10,45,9,0.056,0.000,0.037,0.052,0.043,0.044,0.037,0.032,0.000,0.026,0.045,0.049,0.039,0.023,0.064,0.027,0.020,0.022,28.000,2.800,2.303,-7.343,3.000,0.000,0.675,4.000
90,10,45,9,0.067,0.000,0.046,0.032,0.039,0.038,0.104,0.047,0.000,0.033,0.027,0.070,0.031,0.030,1.206,0.031,0.027,1.056,22.000,2.200,2.303,404.341,3.000,0.000,0.491,6.000
91,10,45,9,0.058,0.000,0.027,0.031,0.027,0.032,0.018,0.027,0.000,0.023,0.024,0.037,0.021,0.023,0.036,0.023,0.021,0.018,20.000,2.000,2.303,-4.996,5.000,0.000,0.690,5.000
92,10,45,9,0.045,0.000,0.030,0.045,0.068,0.016,0.038,0.021,0.000,0.019,0.018,0.033,0.053,0.022,0.036,0.027,0.027,0.021,15.000,1.500,2.303,-3.869,4.000,0.000,0.290,5.000
93,10,45,9,0.050,0.000,0.016,0.025,0.058,0.020,0.016,0.016,0.000,0.028,0.026,0.105,0.028,0.026,0.025,0.021,0.019,0.014,14.000,1.400,2.303,-3.305,3.000,0.000,0.300,4.000
94,10,45,9,0.065,0.000,0.036,0.046,0.043,0.042,0.078,0.039,0.000,0.057,0.044,0.042,0.039,0.035,0.043,0.027,0.021,0.047,28.000,2.800,2.303,-9.168,4.000,0.000,0.782,5.000
95,10,45,9,0.085,0.000,0.026,0.027,0.032,0.026,0.024,0.028,0.000,0.023,0.025,0.034,0.024,0.033,0.031,0.023,0.019,0.016,18.000,1.800,2.303,-4.347,6.000,0.000,0.384,5.000
96,10,45,9,0.060,0.000,0.021,0.028,0.025,0.055,0.033,0.029,0.000,0.028,0.032,0.030,0.030,0.030,0.029,0.023,0.020,0.018,19.000,1.900,2.303,-4.702,3.000,0.000,0.570,5.000
97,10,45,9,0.048,0.000,0.022,0.026,0.047,0.027,0.023,0.029,0.000,0.028,0.031,0.030,0.025,0.035,0.037,0.027,0.032,0.018,17.000,1.700,2.303,-4.241,6.000,0.000,0.324,6.000
98,10,45,9,0.068,0.000,0.037,0.042,0.045,0.037,0.039,0.033,0.000,0.048,0.029,0.045,0.031,0.034,0.053,0.028,0.023,0.022,21.000,2.100,2.303,-5.494,4.000,0.000,0.606,5.000
99,10,45,9,0.089,0.000,0.022,0.036,0.032,0.034,0.031,0.024,0.000,0.024,0.027,0.050,0.025,0.022,0.037,0.023,0.024,0.020,19.000,1.900,2.303,-4.831,5.000,0.000,0.562,5.000
100,10,45,9,0.055,0.000,0.028,0.033,0.033,0.032,0.022,0.026,0.000,0.029,0.033,0.040,0.027,0.031,0.038,0.030,0.049,0.018,21.000,2.100,2.303,-5.203,1.000,0.000,0.583,5.000
101,10,45,9,0.051,0.000,0.014,0.021,0.026,0.015,0.015,0.020,0.000,0.022,0.024,0.053,0.024,0.022,0.020,0.020,0.011,0.014,14.000,1.400,2.303,-3.259,5.000,0.000,0.650,6.000
102,10,45,9,0.046,0.000,0.016,0.024,0.023,0.014,0.017,0.018,0.000,0.021,0.022,0.032,0.017,0.028,0.039,0.024,0.012,0.016,22.000,2.200,2.303,-5.317,5.000,0.000,0.410,5.000
103,10,45,9,0.052,0.000,0.011,0.015,0.018,0.012,0.011,0.017,0.000,0.017,0.017,0.026,0.012,0.027,0.025,0.021,0.012,0.012,17.000,1.700,2.303,-3.859,4.000,0.000,0.515,6.000
104,10,45,9,0.039,0.000,0.022,0.022,0.023,0.018,0.014,0.036,0.000,0.037,0.020,0.037,0.017,0.026,0.035,0.024,0.013,0.017,22.000,2.200,2.303,-5.435,4.000,0.000,0.740,5.000
105,10,45,9,0.058,0.000,0.019,0.017,0.026,0.019,0.013,0.020,0.000,0.020,0.021,0.026,0.019,0.027,0.037,0.025,0.012,0.012,25.000,2.500,2.303,-5.603,3.000,0.000,0.616,5.000
106,10,45,9,0.060,0.000,0.019,0.016,0.021,0.014,0.012,0.018,0.000,0.021,0.016,0.019,0.015,0.025,0.031,0.026,0.015,0.009,17.000,1.700,2.303,-3.587,4.000,0.000,0.507,5.000
107,10,45,9,0.123,0.000,0.013,0.017,0.022,0.013,0.010,0.019,0.000,0.019,0.016,0.022,0.013,0.026,0.032,0.025,0.016,0.011,25.000,2.500,2.303,-5.567,3.000,0.000,0.577,5.000
108,10,45,9,0.044,0.000,0.014,0.017,0.022,0.015,0.014,0.019,0.000,0.019,0.024,0.022,0.013,0.027,0.034,0.023,0.012,0.014,20.000,2.000,2.303,-4.718,4.000,0.000,0.721,6.000
109,10,45,9,0.051,0.000,0.016,0.023,0.026,0.023,0.020,0.018,0.000,0.019,0.017,0.029,0.016,0.027,0.053,0.030,0.015,0.010,25.000,2.500,2.303,-5.399,3.000,0.000,0.714,4.000
110,10,45,9,0.042,0.000,0.020,0.020,0.023,0.017,0.015,0.021,0.000,0.020,0.021,0.020,0.016,0.026,0.034,0.027,0.014,0.014,20.000,2.000,2.303,-4.675,3.000,0.000,0.569,5.000
111,10,45,9,0.033,0.000,0.009,0.015,0.017,0.008,0.015,0.013,0.000,0.013,0.011,0.019,0.009,0.023,0.027,0.019,0.012,0.010,12.000,1.200,2.303,-2.606,5.000,0.000,0.287,4.000
112,10,45,9,0.536,0.000,0.014,0.023,0.032,0.020,0.014,0.019,0.000,0.021,0.019,0.026,0.015,0.026,0.046,0.026,0.013,0.017,25.000,2.500,2.303,-6.128,3.000,0.000,0.795,5.000
113,10,45,9,0.061,0.000,0.018,0.021,0.030,0.018,0.013,0.021,0.000,0.029,0.027,0.023,0.016,0.027,0.040,0.023,0.013,0.020,20.000,2.000,2.303,-5.104,4.000,0.000,0.626,6.000
114,10,45,9,0.073,0.000,0.014,0.234,0.028,0.037,0.015,0.037,0.000,0.023,0.019,0.035,0.014,0.023,0.041,0.026,0.014,0.010,22.000,2.200,2.303,-4.812,3.000,0.000,0.589,4.000
115,10,45,9,0.029,0.000,0.027,0.025,0.041,0.017,0.037,0.021,0.000,0.019,0.022,0.022,0.015,0.027,0.034,0.025,0.013,0.226,21.000,2.100,2.303,-14.129,5.000,0.000,0.786,5.000
116,10,45,9,0.032,0.000,0.012,0.012,0.016,0.011,0.007,0.016,0.000,0.016,0.016,0.017,0.011,0.023,0.023,0.022,0.012,0.010,18.000,1.800,2.303,-3.898,4.000,0.000,0.662,6.000
117,10,45,9,0.034,0.000,0.010,0.017,0.015,0.015,0.015,0.013,0.000,0.014,0.016,0.021,0.009,0.017,0.031,0.022,0.012,0.008,19.000,1.900,2.303,-3.952,4.000,0.000,0.615,4.000
118,10,45,9,0.032,0.000,0.023,0.026,0.030,0.022,0.136,0.021,0.000,0.018,0.024,0.030,0.020,0.023,0.124,0.027,0.013,0.018,26.000,2.600,2.303,-6.442,3.000,0.000,0.755,4.000
119,10,45,9,0.031,0.000,0.019,0.023,0.024,0.020,0.014,0.020,0.000,0.020,0.018,0.023,0.014,0.029,0.085,0.038,0.015,0.018,17.000,1.700,2.303,-4.227,5.000,0.000,0.397,5.000
