,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,96,4560,95,18.682,0.000,240.247,329.256,234.226,136.583,203.881,45.997,0.000,76.583,320.228,340.307,242.344,107.541,108.719,292.641,22.694,0.000,1944.000,20.250,4.564,-0.000,32.000,0.000,0.708,0.000
1,96,4560,95,12.546,0.000,36.024,31.719,27.534,25.411,26.932,21.586,0.000,21.567,24.284,25.587,25.380,25.253,74.226,124.249,2.810,0.000,2124.000,22.125,4.564,-0.000,30.000,0.000,0.724,0.000
2,96,4560,95,1.828,0.000,30.238,30.450,24.811,24.969,27.112,21.618,0.000,23.794,21.056,26.645,30.445,28.092,42.572,127.442,2.005,0.000,2127.000,22.156,4.564,-0.000,24.000,0.000,0.636,0.000
3,96,4560,95,2.041,0.000,23.414,22.729,26.692,27.579,27.843,21.809,0.000,20.867,20.592,24.321,23.074,26.392,32.384,99.607,1.987,0.000,1957.000,20.385,4.564,-0.000,34.000,0.000,0.725,0.000
4,96,4560,95,2.209,0.000,22.228,22.909,20.524,19.524,19.509,19.728,0.000,16.926,20.804,31.382,27.609,28.626,36.138,106.069,1.697,0.000,2145.000,22.344,4.564,-0.000,25.000,0.000,0.716,0.000
5,96,4560,95,1.728,0.000,21.286,21.427,18.133,18.617,18.865,19.496,0.000,17.449,17.390,21.885,21.434,24.516,37.313,102.515,20.632,0.000,2080.000,21.667,4.564,-0.000,23.000,0.000,0.689,0.000
6,96,4560,95,1.997,0.000,21.831,23.679,27.355,26.236,25.437,23.866,0.000,22.112,24.142,43.827,26.009,28.933,37.512,93.683,1.182,0.000,2146.000,22.354,4.564,-0.000,25.000,0.000,0.709,0.000
7,96,4560,95,1.558,0.000,25.788,36.153,40.702,32.923,29.211,23.059,0.000,24.263,23.735,22.949,20.882,20.706,46.310,160.280,0.977,0.000,2019.000,21.031,4.564,-0.000,25.000,0.000,0.685,0.000
8,96,4560,95,1.030,0.000,18.846,20.268,19.866,19.953,17.809,13.962,0.000,15.528,16.515,22.877,23.786,25.027,24.153,68.839,1.119,0.000,1690.000,17.604,4.564,-0.000,27.000,0.000,0.642,0.000
9,96,4560,95,2.249,0.000,27.321,24.489,21.644,21.798,21.878,19.023,0.000,19.222,18.993,22.521,24.086,26.817,45.768,97.806,1.297,0.000,1946.000,20.271,4.564,-0.000,30.000,0.000,0.727,0.000
10,96,4560,95,1.356,0.000,21.898,22.654,21.846,27.653,27.497,20.975,0.000,19.681,20.423,29.046,27.649,28.509,35.115,112.989,1.120,0.000,1929.000,20.094,4.564,-0.000,24.000,0.000,0.689,0.000
11,96,4560,95,1.661,0.000,25.508,27.058,26.379,27.030,26.120,20.355,0.000,20.520,21.782,25.951,24.821,24.504,31.101,103.750,1.350,0.000,1960.000,20.417,4.564,-0.000,30.000,0.000,0.652,0.000
12,96,4560,95,1.553,0.000,18.897,21.133,22.222,19.079,18.798,16.120,0.000,15.780,17.461,19.586,22.032,15.035,31.256,95.721,0.945,0.000,2044.000,21.292,4.564,-0.000,28.000,0.000,0.716,0.000
13,96,4560,95,1.306,0.000,19.817,20.071,19.601,20.250,20.629,19.706,0.000,16.807,16.930,19.607,19.511,13.496,39.005,111.613,0.924,0.000,2198.000,22.896,4.564,-0.000,24.000,0.000,0.752,0.000
14,96,4560,95,1.037,0.000,16.421,17.244,17.012,17.150,17.198,14.257,0.000,14.454,14.956,17.226,16.612,11.607,25.711,62.682,0.894,0.000,1878.000,19.563,4.564,-0.000,29.000,0.000,0.682,0.000
15,96,4560,95,1.176,0.000,19.647,17.327,17.138,18.502,17.301,15.641,0.000,17.082,17.141,20.146,19.443,13.211,29.166,90.180,0.871,0.000,2164.000,22.542,4.564,-0.000,23.000,0.000,0.686,0.000
