,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,256,32640,255,75.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,402.348,0.000,0.000,0.000,369.127,732.045,3788.915,51.755,0.000,14479.000,56.559,5.545,-0.000,51.000,0.000,0.000,0.000
1,256,32640,255,8.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.215,0.000,0.000,0.000,303.835,556.400,3844.157,44.151,0.000,13536.000,52.875,5.545,-0.000,74.000,0.000,0.000,0.000
2,256,32640,255,8.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,334.609,0.000,0.000,0.000,289.538,545.958,3841.810,10.940,0.000,13642.000,53.289,5.545,-0.000,72.000,0.000,0.000,0.000
3,256,32640,255,9.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,355.268,0.000,0.000,0.000,294.527,608.128,4127.811,10.383,0.000,14487.000,56.590,5.545,-0.000,66.000,0.000,0.000,0.000
4,256,32640,255,6.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,354.055,0.000,0.000,0.000,297.352,568.478,3941.188,10.359,0.000,14008.000,54.719,5.545,-0.000,67.000,0.000,0.000,0.000
5,256,32640,255,6.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.150,0.000,0.000,0.000,318.284,626.832,4260.087,10.272,0.000,15227.000,59.480,5.545,-0.000,74.000,0.000,0.000,0.000
6,256,32640,255,7.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,381.964,0.000,0.000,0.000,321.235,622.891,4032.606,10.562,0.000,15208.000,59.406,5.545,-0.000,57.000,0.000,0.000,0.000
7,256,32640,255,6.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342.727,0.000,0.000,0.000,307.431,585.989,3995.263,10.232,0.000,14330.000,55.977,5.545,-0.000,68.000,0.000,0.000,0.000
8,256,32640,255,7.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,393.199,0.000,0.000,0.000,320.571,640.754,4265.477,10.400,0.000,15285.000,59.707,5.545,-0.000,67.000,0.000,0.000,0.000
9,256,32640,255,6.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,380.111,0.000,0.000,0.000,326.432,613.631,4191.276,10.262,0.000,14946.000,58.383,5.545,-0.000,77.000,0.000,0.000,0.000
10,256,32640,255,6.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,366.455,0.000,0.000,0.000,314.745,609.418,3739.558,10.493,0.000,15156.000,59.203,5.545,-0.000,63.000,0.000,0.000,0.000
11,256,32640,255,7.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,399.180,0.000,0.000,0.000,322.451,664.675,4342.512,10.281,0.000,15502.000,60.555,5.545,-0.000,68.000,0.000,0.000,0.000
12,256,32640,255,6.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,340.184,0.000,0.000,0.000,300.825,545.106,3816.867,10.381,0.000,13534.000,52.867,5.545,-0.000,74.000,0.000,0.000,0.000
13,256,32640,255,7.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,341.687,0.000,0.000,0.000,305.919,557.937,3667.125,10.752,0.000,14308.000,55.891,5.545,-0.000,64.000,0.000,0.000,0.000
14,256,32640,255,7.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.360,0.000,0.000,0.000,315.297,660.486,4319.914,10.131,0.000,15563.000,60.793,5.545,-0.000,73.000,0.000,0.000,0.000
15,256,32640,255,6.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,347.170,0.000,0.000,0.000,314.713,558.322,3940.555,10.418,0.000,13892.000,54.266,5.545,-0.000,68.000,0.000,0.000,0.000
16,256,32640,255,6.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,345.733,0.000,0.000,0.000,303.647,563.767,3885.948,10.372,0.000,13810.000,53.945,5.545,-0.000,72.000,0.000,0.000,0.000
17,256,32640,255,6.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.982,0.000,0.000,0.000,303.437,596.660,3545.569,10.554,0.000,14292.000,55.828,5.545,-0.000,66.000,0.000,0.000,0.000
18,256,32640,255,5.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,353.569,0.000,0.000,0.000,297.214,572.294,3870.078,10.493,0.000,13685.000,53.457,5.545,-0.000,69.000,0.000,0.000,0.000
19,256,32640,255,6.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,336.074,0.000,0.000,0.000,296.418,548.057,3795.332,10.250,0.000,13401.000,52.348,5.545,-0.000,68.000,0.000,0.000,0.000
20,256,32640,255,6.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,347.004,0.000,0.000,0.000,309.656,581.124,3606.516,10.624,0.000,14513.000,56.691,5.545,-0.000,69.000,0.000,0.000,0.000
21,256,32640,255,6.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,367.223,0.000,0.000,0.000,304.835,605.309,4018.572,10.528,0.000,14295.000,55.840,5.545,-0.000,74.000,0.000,0.000,0.000
22,256,32640,255,6.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.977,0.000,0.000,0.000,290.678,543.758,3781.164,10.450,0.000,13440.000,52.500,5.545,-0.000,74.000,0.000,0.000,0.000
23,256,32640,255,6.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.106,0.000,0.000,0.000,296.837,555.384,3523.590,10.624,0.000,14199.000,55.465,5.545,-0.000,67.000,0.000,0.000,0.000
24,256,32640,255,6.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,371.325,0.000,0.000,0.000,299.772,612.373,4201.408,10.246,0.000,14695.000,57.402,5.545,-0.000,75.000,0.000,0.000,0.000
25,256,32640,255,7.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,384.767,0.000,0.000,0.000,325.050,622.363,4262.697,10.227,0.000,15147.000,59.168,5.545,-0.000,73.000,0.000,0.000,0.000
26,256,32640,255,6.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.825,0.000,0.000,0.000,299.942,543.244,3502.215,10.404,0.000,14183.000,55.402,5.545,-0.000,75.000,0.000,0.000,0.000
27,256,32640,255,6.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,363.701,0.000,0.000,0.000,300.287,587.087,5560.922,11.869,0.000,14350.000,56.055,5.545,-0.000,73.000,0.000,0.000,0.000
28,256,32640,255,7.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.042,0.000,0.000,0.000,318.803,627.990,4275.132,10.614,0.000,15294.000,59.742,5.545,-0.000,64.000,0.000,0.000,0.000
29,256,32640,255,6.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,354.294,0.000,0.000,0.000,306.892,585.667,3952.005,10.430,0.000,14132.000,55.203,5.545,-0.000,67.000,0.000,0.000,0.000
30,256,32640,255,6.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,319.071,0.000,0.000,0.000,288.704,549.259,3400.470,10.326,0.000,13462.000,52.586,5.545,-0.000,81.000,0.000,0.000,0.000
31,256,32640,255,6.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.235,0.000,0.000,0.000,306.316,591.047,4655.997,10.267,0.000,14540.000,56.797,5.545,-0.000,64.000,0.000,0.000,0.000
32,256,32640,255,7.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,368.372,0.000,0.000,0.000,312.137,597.466,4055.943,10.583,0.000,14450.000,56.445,5.545,-0.000,72.000,0.000,0.000,0.000
33,256,32640,255,6.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,330.877,0.000,0.000,0.000,296.253,568.858,3572.556,10.669,0.000,13902.000,54.305,5.545,-0.000,75.000,0.000,0.000,0.000
34,256,32640,255,6.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398.360,0.000,0.000,0.000,297.235,599.499,4025.227,10.302,0.000,14321.000,55.941,5.545,-0.000,75.000,0.000,0.000,0.000
35,256,32640,255,7.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,389.360,0.000,0.000,0.000,309.404,667.842,5648.417,10.426,0.000,15025.000,58.691,5.545,-0.000,57.000,0.000,0.000,0.000
36,256,32640,255,7.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,389.830,0.000,0.000,0.000,304.866,591.432,4017.505,10.907,0.000,14608.000,57.063,5.545,-0.000,63.000,0.000,0.000,0.000
37,256,32640,255,7.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,353.915,0.000,0.000,0.000,300.479,593.081,4069.894,10.424,0.000,14417.000,56.316,5.545,-0.000,71.000,0.000,0.000,0.000
38,256,32640,255,6.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,361.393,0.000,0.000,0.000,299.942,577.950,3961.184,10.337,0.000,14027.000,54.793,5.545,-0.000,72.000,0.000,0.000,0.000
39,256,32640,255,6.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.900,0.000,0.000,0.000,294.089,567.876,3631.430,10.728,0.000,14385.000,56.191,5.545,-0.000,63.000,0.000,0.000,0.000
40,256,32640,255,6.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.596,0.000,0.000,0.000,293.826,576.015,3992.969,10.510,0.000,14174.000,55.367,5.545,-0.000,71.000,0.000,0.000,0.000
41,256,32640,255,7.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,377.801,0.000,0.000,0.000,307.723,615.936,4152.581,10.498,0.000,14821.000,57.895,5.545,-0.000,62.000,0.000,0.000,0.000
42,256,32640,255,6.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,424.151,0.000,0.000,0.000,301.482,575.848,5760.589,18.547,0.000,13964.000,54.547,5.545,-0.000,74.000,0.000,0.000,0.000
43,256,32640,255,7.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.262,0.000,0.000,0.000,301.240,636.165,3667.952,10.719,0.000,14493.000,56.613,5.545,-0.000,64.000,0.000,0.000,0.000
44,256,32640,255,6.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.337,0.000,0.000,0.000,277.691,678.707,3794.259,10.721,0.000,13463.000,52.590,5.545,-0.000,71.000,0.000,0.000,0.000
45,256,32640,255,6.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,392.313,0.000,0.000,0.000,312.913,622.043,4194.338,10.547,0.000,14904.000,58.219,5.545,-0.000,66.000,0.000,0.000,0.000
46,256,32640,255,7.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,656.529,0.000,0.000,0.000,404.641,601.074,4999.959,17.969,0.000,15014.000,58.648,5.545,-0.000,51.000,0.000,0.000,0.000
47,256,32640,255,7.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,356.581,0.000,0.000,0.000,321.478,613.932,4122.895,10.855,0.000,14101.000,55.082,5.545,-0.000,68.000,0.000,0.000,0.000
48,256,32640,255,11.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.841,0.000,0.000,0.000,313.659,1628.146,4281.418,10.460,0.000,15159.000,59.215,5.545,-0.000,62.000,0.000,0.000,0.000
49,256,32640,255,7.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.367,0.000,0.000,0.000,309.282,623.057,4032.895,10.670,0.000,15245.000,59.551,5.545,-0.000,63.000,0.000,0.000,0.000
50,256,32640,255,8.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,407.824,0.000,0.000,0.000,318.085,684.562,4469.207,10.474,0.000,16059.000,62.730,5.545,-0.000,68.000,0.000,0.000,0.000
51,256,32640,255,6.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,390.609,0.000,0.000,0.000,321.059,627.875,4281.522,12.400,0.000,15168.000,59.250,5.545,-0.000,66.000,0.000,0.000,0.000
52,256,32640,255,6.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.282,0.000,0.000,0.000,295.568,553.931,3920.181,10.323,0.000,13606.000,53.148,5.545,-0.000,81.000,0.000,0.000,0.000
53,256,32640,255,6.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,378.352,0.000,0.000,0.000,296.652,577.314,3427.916,10.815,0.000,13738.000,53.664,5.545,-0.000,75.000,0.000,0.000,0.000
54,256,32640,255,6.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,367.772,0.000,0.000,0.000,300.415,602.772,4050.215,10.414,0.000,14453.000,56.457,5.545,-0.000,57.000,0.000,0.000,0.000
55,256,32640,255,6.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,358.976,0.000,0.000,0.000,301.772,571.294,3941.713,10.217,0.000,14016.000,54.750,5.545,-0.000,69.000,0.000,0.000,0.000
56,256,32640,255,6.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,411.355,0.000,0.000,0.000,400.668,552.197,4605.716,12.189,0.000,13998.000,54.680,5.545,-0.000,65.000,0.000,0.000,0.000
57,256,32640,255,11.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,370.167,0.000,0.000,0.000,296.775,746.420,4131.776,10.669,0.000,14277.000,55.770,5.545,-0.000,68.000,0.000,0.000,0.000
58,256,32640,255,6.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,371.041,0.000,0.000,0.000,316.938,606.148,4061.024,10.163,0.000,14555.000,56.855,5.545,-0.000,76.000,0.000,0.000,0.000
59,256,32640,255,6.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,337.517,0.000,0.000,0.000,295.496,565.188,3561.385,10.591,0.000,14331.000,55.980,5.545,-0.000,63.000,0.000,0.000,0.000
60,256,32640,255,7.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.233,0.000,0.000,0.000,309.412,603.892,4193.508,10.771,0.000,14670.000,57.305,5.545,-0.000,62.000,0.000,0.000,0.000
