,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,384,73536,383,110.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1373.730,0.000,0.000,0.000,1093.946,2757.111,19429.542,149.550,0.000,30837.000,80.305,5.951,0.000,106.000,0.000,0.000,0.000
1,384,73536,383,18.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7037.739,0.000,0.000,0.000,2584.577,2207.857,25414.568,60.718,0.000,31642.000,82.401,5.951,0.000,105.000,0.000,0.000,0.000
2,384,73536,383,162.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1414.277,0.000,0.000,0.000,1135.853,6717.514,24349.715,33.170,0.000,32499.000,84.633,5.951,0.000,103.000,0.000,0.000,0.000
3,384,73536,383,24.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1435.812,0.000,0.000,0.000,1212.773,2396.683,17551.608,142.882,0.000,32506.000,84.651,5.951,0.000,107.000,0.000,0.000,0.000
4,384,73536,383,18.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1405.035,0.000,0.000,0.000,1168.395,2462.885,17886.452,33.227,0.000,32617.000,84.940,5.951,0.000,97.000,0.000,0.000,0.000
5,384,73536,383,18.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1413.010,0.000,0.000,0.000,1195.028,2508.805,20550.700,32.048,0.000,33605.000,87.513,5.951,0.000,100.000,0.000,0.000,0.000
6,384,73536,383,19.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1437.861,0.000,0.000,0.000,1181.919,2595.186,18239.715,32.931,0.000,33543.000,87.352,5.951,0.000,98.000,0.000,0.000,0.000
7,384,73536,383,17.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1363.525,0.000,0.000,0.000,1151.590,2307.825,17298.924,32.529,0.000,31650.000,82.422,5.951,0.000,101.000,0.000,0.000,0.000
8,384,73536,383,18.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1465.755,0.000,0.000,0.000,1163.327,2355.699,17955.278,32.506,0.000,32805.000,85.430,5.951,0.000,105.000,0.000,0.000,0.000
9,384,73536,383,18.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1417.752,0.000,0.000,0.000,1196.278,2379.469,18089.986,32.429,0.000,33180.000,86.406,5.951,0.000,115.000,0.000,0.000,0.000
10,384,73536,383,18.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1370.274,0.000,0.000,0.000,1155.850,2424.838,19696.124,31.725,0.000,32390.000,84.349,5.951,0.000,104.000,0.000,0.000,0.000
11,384,73536,383,17.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1422.536,0.000,0.000,0.000,1173.124,2495.906,17773.771,32.497,0.000,32539.000,84.737,5.951,0.000,102.000,0.000,0.000,0.000
12,384,73536,383,17.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1349.808,0.000,0.000,0.000,1147.321,2292.484,17087.540,32.613,0.000,31304.000,81.521,5.951,0.000,101.000,0.000,0.000,0.000
13,384,73536,383,19.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1387.568,0.000,0.000,0.000,1140.267,2354.270,17676.176,33.128,0.000,32587.000,84.862,5.951,0.000,101.000,0.000,0.000,0.000
14,384,73536,383,17.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1318.511,0.000,0.000,0.000,1137.379,2199.789,17075.203,32.084,0.000,31044.000,80.844,5.951,0.000,103.000,0.000,0.000,0.000
15,384,73536,383,17.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1340.047,0.000,0.000,0.000,1114.743,2299.538,17371.204,33.407,0.000,31592.000,82.271,5.951,0.000,106.000,0.000,0.000,0.000
16,384,73536,383,19.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1357.795,0.000,0.000,0.000,1128.257,2352.188,17725.914,32.464,0.000,32410.000,84.401,5.951,0.000,104.000,0.000,0.000,0.000
17,384,73536,383,18.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1336.810,0.000,0.000,0.000,1148.909,2297.587,17825.786,32.975,0.000,32565.000,84.805,5.951,0.000,97.000,0.000,0.000,0.000
