,V,maxEdgeCount,maxNodeEdgeCount,GraphT,DAll,DMin,DMax,DNeg,DCofMin,DCofMax,DCountMax,DCountD2,DCountMax2,DCountMin,DEigen,DEigenM,CntMaxW,DLoop,BellmanT,FloydT,Best,EdgeC,MeanEdgeC,lnN,lnN/ln<k>,NoOutgoingC,OrphanedC,ClusCofAvg,PermAvg
0,192,18336,191,12.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.504,0.000,0.000,0.000,40.779,37.196,128.722,26.451,0.000,487.000,2.536,5.257,-0.000,141.000,0.000,0.000,0.000
1,192,18336,191,8.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.101,0.000,0.000,0.000,21.566,24.148,95.436,19.302,0.000,492.000,2.563,5.257,-0.000,119.000,0.000,0.000,0.000
2,192,18336,191,3.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.051,0.000,0.000,0.000,18.247,12.705,96.725,4.457,0.000,426.000,2.219,5.257,-0.000,124.000,0.000,0.000,0.000
3,192,18336,191,2.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.866,0.000,0.000,0.000,23.322,13.012,83.765,18.282,0.000,403.000,2.099,5.257,-0.000,123.000,0.000,0.000,0.000
4,192,18336,191,2.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.836,0.000,0.000,0.000,18.317,13.608,79.113,18.079,0.000,364.000,1.896,5.257,-0.000,124.000,0.000,0.000,0.000
5,192,18336,191,1.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.044,0.000,0.000,0.000,13.246,9.405,73.061,18.153,0.000,316.000,1.646,5.257,-0.000,117.000,0.000,0.000,0.000
6,192,18336,191,1.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.847,0.000,0.000,0.000,19.760,14.028,90.122,18.005,0.000,472.000,2.458,5.257,-0.000,141.000,0.000,0.000,0.000
7,192,18336,191,1.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.909,0.000,0.000,0.000,14.543,11.854,80.784,21.182,0.000,387.000,2.016,5.257,-0.000,125.000,0.000,0.000,0.000
8,192,18336,191,0.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.988,0.000,0.000,0.000,23.306,15.614,97.249,17.829,0.000,525.000,2.734,5.257,-0.000,168.000,0.000,0.000,0.000
9,192,18336,191,1.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.548,0.000,0.000,0.000,18.004,14.092,90.853,3.814,0.000,463.000,2.411,5.257,-0.000,136.000,0.000,0.000,0.000
10,192,18336,191,0.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.383,0.000,0.000,0.000,18.406,20.207,104.077,3.703,0.000,516.000,2.688,5.257,-0.000,137.000,0.000,0.000,0.000
11,192,18336,191,0.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.496,0.000,0.000,0.000,11.225,11.613,76.879,3.799,0.000,343.000,1.786,5.257,-0.000,118.000,0.000,0.000,0.000
12,192,18336,191,0.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.916,0.000,0.000,0.000,14.544,13.841,81.052,3.975,0.000,381.000,1.984,5.257,-0.000,125.000,0.000,0.000,0.000
13,192,18336,191,0.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.308,0.000,0.000,0.000,23.237,13.535,92.932,3.538,0.000,481.000,2.505,5.257,-0.000,158.000,0.000,0.000,0.000
